source,target
51121111849,171519125
275512670,51121111850
51121111850,171520177
219470541,51121111851
51121111851,918466679
1045448552,51121111852
51121111852,51121111853
51121111853,51121111854
51121111854,51121111855
51121111855,51121111856
51121111856,1045448553
171527416,51121111857
51121111857,171529121
916273793,51121111858
51121111858,51121111859
51121111859,916273794
999960167,51121111860
51121111860,999960169
171517337,51121111861
51121111861,171517336
171517113,51121111862
51121111862,51121111863
51121111863,51121111864
51121111864,51121111865
51121111865,171517071
171517121,51121111866
51121111866,51121111867
51121111867,24866214
171517336,51121111868
51121111868,171517335
24866214,51121111869
51121111869,171517119
171520111,51121111870
51121111870,51121111871
51121111871,1062903881
171517336,51121111872
51121111872,51121111873
51121111873,51121111874
51121111874,171517119
171517337,51121111875
51121111875,24866224
171520166,51121111876
51121111876,51121111877
51121111877,1062903882
171520111,51121111878
51121111878,51121111879
51121111879,51121111880
51121111880,916273793
915039338,51121111881
51121111881,915039336
915039349,51121111882
51121111882,915039337
24881276,51121111883
51121111883,219470541
215646104,51121111884
51121111884,51121111885
51121111885,24881575
171527405,51121111886
51121111886,51121111887
51121111887,51121111888
51121111888,171529121
915026606,51121111889
51121111889,915026602
915042565,51121111890
51121111890,51121111891
51121111891,915042427
171529165,51121111892
51121111892,915026604
335456558,51121111893
51121111893,51121111894
51121111894,51121111895
51121111895,51121111896
51121111896,51121111897
51121111897,51121111898
51121111898,51121111899
51121111899,24866803
171527416,51121111900
51121111900,171529128
915021384,51121111901
51121111901,916273287
171529816,51121111902
51121111902,219470541
338844096,51121111903
51121111903,215646684
171529448,51121111904
51121111904,171529547
171529748,51121111905
51121111905,275215657
171521638,51121111906
51121111906,171521632
24881474,51121111907
51121111907,51121111908
51121111908,171529876
171521632,51121111909
51121111909,51121111910
51121111910,171521629
916275678,51121111911
51121111911,915039337
171521629,51121111912
51121111912,51121111913
51121111913,51121111914
51121111914,171521616
171521426,51121111915
51121111915,171521629
171521632,51121111916
51121111916,171521633
24881582,51121111917
51121111917,24881600
171529466,51121111918
51121111918,171529483
171521414,51121111919
51121111919,51121111920
51121111920,171521412
171521414,51121111921
51121111921,171521415
171521422,51121111922
51121111922,171521414
171521633,51121111923
51121111923,51121111924
51121111924,171521428
171519037,51121111925
51121111925,51121111926
51121111926,51121111927
51121111927,171519039
24881209,51121111928
51121111928,915019888
171521615,51121111929
51121111929,171521410
1045448554,51121111930
51121111930,1045448557
171521631,51121111931
51121111931,51121111932
51121111932,171521637
171521405,51121111933
51121111933,51121111934
51121111934,171521414
171521616,51121111935
51121111935,171521631
915043493,51121111936
51121111936,171523211
24866930,51121111937
51121111937,51121111938
51121111938,24866484
171516269,51121111939
51121111939,275163835
171521641,51121111940
51121111940,51121111941
51121111941,171521636
171521415,51121111942
51121111942,171521411
171521417,51121111943
51121111943,171521415
171521701,51121111944
51121111944,51121111945
51121111945,51121111946
51121111946,171521635
24867155,51121111947
51121111947,51121111948
51121111948,51121111949
51121111949,215650335
999960125,51121111950
51121111950,999960121
171521636,51121111951
51121111951,51121111952
51121111952,171521633
338858916,51121111953
51121111953,51121111954
51121111954,51121111955
51121111955,51121111956
51121111956,338858919
275499255,51121111957
51121111957,51121111958
51121111958,275499243
338858929,51121111959
51121111959,51121111960
51121111960,51121111961
51121111961,338858912
171521933,51121111962
51121111962,275506432
338858914,51121111963
51121111963,51121111964
51121111964,51121111965
51121111965,51121111966
51121111966,51121111967
51121111967,338858916
24866745,51121111968
51121111968,51121111969
51121111969,51121111970
51121111970,24866743
338858919,51121111971
51121111971,51121111972
51121111972,51121111973
51121111973,338858926
171521927,51121111974
51121111974,171521821
338858926,51121111975
51121111975,51121111976
51121111976,51121111977
51121111977,51121111978
51121111978,338859081
171521787,51121111979
51121111979,171521789
171521786,51121111980
51121111980,51121111981
51121111981,51121111982
51121111982,171521787
24866743,51121111983
51121111983,51121111984
51121111984,51121111985
51121111985,338859082
915026559,51121111986
51121111986,915026558
1103127585,51121111987
51121111987,51121111988
51121111988,1103127588
171521820,51121111989
51121111989,51121111990
51121111990,51121111991
51121111991,171521816
335455626,51121111992
51121111992,51121111993
51121111993,51121111994
51121111994,338859082
24866737,51121111995
51121111995,51121111996
51121111996,335455626
948255653,51121111997
51121111997,51121111998
51121111998,171521821
24866766,51121111999
51121111999,338858901
171513953,51121112000
51121112000,805721321
171513439,51121112001
51121112001,51121112002
51121112002,51121112003
51121112003,24865063
171513461,51121112004
51121112004,171513439
171514159,51121112005
51121112005,171514121
805721321,51121112006
51121112006,171513913
171513913,51121112007
51121112007,171513919
24865559,51121112008
51121112008,335464176
275984594,51121112009
51121112009,275984604
275984603,51121112010
51121112010,275984595
275984664,51121112011
51121112011,51121112012
51121112012,51121112013
51121112013,275984663
171521668,51121112014
51121112014,51121112015
51121112015,171522068
914985609,51121112016
51121112016,914985547
171513980,51121112017
51121112017,171514060
171513848,51121112018
51121112018,51121112019
51121112019,51121112020
51121112020,171513865
171522090,51121112021
51121112021,51121112022
51121112022,171522110
171513859,51121112023
51121112023,171513865
171521191,51121112024
51121112024,275503480
171513439,51121112025
51121112025,950153852
171522162,51121112026
51121112026,51121112027
51121112027,171522166
215656655,51121112028
51121112028,51121112029
51121112029,171514522
171529466,51121112030
51121112030,979695110
171514259,51121112031
51121112031,51121112032
51121112032,51121112033
51121112033,51121112034
51121112034,51121112035
51121112035,171514275
916276342,51121112036
51121112036,916276348
171521175,51121112037
51121112037,51121112038
51121112038,171521171
914985601,51121112039
51121112039,914985602
171520833,51121112040
51121112040,51121112041
51121112041,171520585
171520833,51121112042
51121112042,51121112043
51121112043,171520831
171514522,51121112044
51121112044,51121112045
51121112045,171514159
335463612,51121112046
51121112046,171514434
275984724,51121112047
51121112047,171514229
914979303,51121112048
51121112048,171513869
171520833,51121112049
51121112049,171521785
24865591,51121112050
51121112050,171514504
335463612,51121112051
51121112051,171514423
171513506,51121112052
51121112052,24865388
171521945,51121112053
51121112053,171520982
948237802,51121112054
51121112054,24867193
24865583,51121112055
51121112055,171514434
171513919,51121112056
51121112056,171513946
275503072,51121112057
51121112057,51121112058
51121112058,171522193
335463662,51121112059
51121112059,24865067
171514165,51121112060
51121112060,275984664
275505972,51121112061
51121112061,806180456
216616781,51121112062
51121112062,24864959
171522210,51121112063
51121112063,51121112064
51121112064,51121112065
51121112065,171522208
171513869,51121112066
51121112066,24865069
171514165,51121112067
51121112067,872677719
24865395,51121112068
51121112068,950154420
24864929,51121112069
51121112069,338859065
335455363,51121112070
51121112070,275505972
275505972,51121112071
51121112071,171522210
171522185,51121112072
51121112072,171522168
171513464,51121112073
51121112073,171513461
875149295,51121112074
51121112074,24864944
335463664,51121112075
51121112075,171513465
950153856,51121112076
51121112076,950153858
914976203,51121112077
51121112077,51121112078
51121112078,914976202
171522185,51121112079
51121112079,51121112080
51121112080,171522186
171513919,51121112081
51121112081,886006124
950159491,51121112082
51121112082,950153855
171514473,51121112083
51121112083,171514494
171522185,51121112084
51121112084,171522183
275984724,51121112085
51121112085,171513980
915020791,51121112086
51121112086,171523566
171513958,51121112087
51121112087,171513969
171513959,51121112088
51121112088,171513969
950153854,51121112089
51121112089,950153861
171519512,51121112090
51121112090,171519520
171519519,51121112091
51121112091,171519518
171519518,51121112092
51121112092,51121112093
51121112093,171519510
24866783,51121112094
51121112094,335456558
338858817,51121112095
51121112095,171519520
171519512,51121112096
51121112096,51121112097
51121112097,338859068
171519520,51121112098
51121112098,171519518
275498081,51121112099
51121112099,51121112100
51121112100,51121112101
51121112101,51121112102
51121112102,275498076
915040491,51121112103
51121112103,51121112104
51121112104,948255658
171519752,51121112105
51121112105,171519748
171519509,51121112106
51121112106,338859068
275095171,51121112107
51121112107,275095168
275498081,51121112108
51121112108,51121112109
51121112109,24866767
338858812,51121112110
51121112110,51121112111
51121112111,338858813
171519748,51121112112
51121112112,171519747
171519752,51121112113
51121112113,171519757
171519748,51121112114
51121112114,171519519
171519519,51121112115
51121112115,51121112116
51121112116,335455618
915016347,51121112117
51121112117,915016348
338858854,51121112118
51121112118,51121112119
51121112119,338858894
171519499,51121112120
51121112120,51121112121
51121112121,171519498
335463543,51121112122
51121112122,916275200
171515174,51121112123
51121112123,275095170
338858815,51121112124
51121112124,171519757
979752626,51121112125
51121112125,171514311
848895325,51121112126
51121112126,915040534
915040275,51121112127
51121112127,51121112128
51121112128,915040276
24862255,51121112129
51121112129,171509831
216616423,51121112130
51121112130,171512536
24862148,51121112131
51121112131,171509768
24862250,51121112132
51121112132,51121112133
51121112133,51121112134
51121112134,335463023
216616422,51121112135
51121112135,171512076
848140353,51121112136
51121112136,335463023
171521668,51121112137
51121112137,51121112138
51121112138,335456444
275503110,51121112139
51121112139,171522089
335456444,51121112140
51121112140,335456442
171522069,51121112141
51121112141,51121112142
51121112142,171522068
24866815,51121112143
51121112143,51121112144
51121112144,51121112145
51121112145,24866844
338859082,51121112146
51121112146,51121112147
51121112147,1103128733
24866743,51121112148
51121112148,1103127585
196301652,51121112149
51121112149,24866737
24866783,51121112150
51121112150,51121112151
51121112151,24866822
338858921,51121112152
51121112152,338858852
338858852,51121112153
51121112153,51121112154
51121112154,51121112155
