source,target,level
1045482987,1045482986,5
1045482974,1045482988,5
1045482988,1045482955,5
1045482988,1045482990,5
1045482990,1045482989,5
1045482991,1045482990,5
1045482990,1045482992,5
1045482992,1045482989,5
1045482994,1045482996,5
1045482998,1045482999,5
1045482971,1045483000,5
1045483000,1045482970,5
1045482987,1045483001,5
1045483001,1045482986,5
1045482972,1045483002,5
1045482974,1045483002,5
1045482996,1045483003,5
1045483003,1045482992,5
1045483004,1045483003,5
1060089144,1045483005,5
1045483007,1045483008,5
1045483009,1045483010,5
1045483011,1045483012,5
1045482957,1045483013,5
1045483013,1045482972,5
1045483014,1045482974,5
1045483013,1045483014,5
976093691,1045483016,5
1045483016,1045483015,5
1045483017,1045483016,5
1045483022,1045483024,5
1045483024,1045483023,5
1045483025,1045483023,5
1045483025,1045483024,5
1045483026,1045483020,5
1045483027,1045483026,5
1045483028,1045483026,5
1045483029,1045483020,5
1045483028,1045483029,5
1045483029,1045483030,5
1045483031,1045483032,5
1045483033,1045483032,5
1045483032,1045483034,5
1045483034,1045483030,5
1045483030,1045483035,5
1045483034,1045483035,5
1045483035,1045483036,5
1045483036,1045483038,5
1045483037,1045483038,5
1045483036,1045483040,5
1045483040,1045483025,5
1045483038,1045483041,5
1045483041,1045483039,5
1045483040,1045483041,5
1045483020,1045483042,5
1045483042,1045483022,5
1045483043,1045483042,5
1045483022,1045483044,5
1045483044,1045483019,5
1045483044,1045483046,5
1045483046,1045483047,5
1045483048,1045483046,5
1045483046,1045483049,5
1045483049,1045483045,5
1045483021,1045483050,5
1045483049,1045483051,5
1045483051,1045483050,5
1045483050,1045483052,5
1045483051,1045483052,5
1045483023,1045483053,5
1045483053,1045483052,5
1045483054,1045483053,5
1045483055,1045483057,5
1045483057,1045483056,5
1045483059,1045483057,5
1045483059,1045483058,5
1045483060,1045483059,5
1045483062,1045483061,5
1045483064,1045483063,5
1045483052,1045483066,5
1045483066,1045483065,5
1045483066,1045483067,5
1045483018,1045483068,5
1045483068,1045483028,5
1045483068,1045483070,5
1045483071,1045483070,5
1045483070,1045483072,5
1045483072,1045483069,5
1045483073,1045483072,5
1045483070,1045483074,5
1045483075,1045483076,5
275505749,1045483077,5
1045483077,1045483078,5
1045483079,1045483077,5
1045483079,1045483080,5
1045483079,1045483081,5
1045483081,1045483080,5
1045483082,1045483079,5
1045483081,1045483083,5
1045483083,275505732,5
1045483084,1045483083,5
1045483085,1045483086,5
1045483086,1045483084,5
1045483087,1045483086,5
1045483094,1045483089,5
1045483089,1045483091,5
1045483094,1045483091,5
1045483091,1045483093,5
1045483094,1045483093,5
1045483095,1045483093,5
1045483093,1045483096,5
1045483096,1045483097,5
1045483099,1045483098,5
1045483101,1045483100,5
1060089148,1045483104,5
1060089152,1045483106,5
1045483106,1045483104,5
1060089151,1045483106,5
1045483104,1045483108,5
1060089150,1045483108,5
1045483108,1045483110,5
1060089149,1045483110,5
1045483117,1045483112,5
1045483117,1045483116,5
1045483118,1045483116,5
1045483119,1045483117,5
1045483119,1045483118,5
1045483120,1045483119,5
1045483118,1045483121,5
1045483122,1045483114,5
1045483120,1045483124,5
1045483124,1045483121,5
1045483121,1045483125,5
1045483125,1045483122,5
1045483124,1045483125,5
1045483122,1045483126,5
1045483126,1045483123,5
1045483125,1045483126,5
1045483127,1045483128,5
1045483129,1045483130,5
1045483128,1045483130,5
1045483131,1045483130,5
1045483133,1045483132,5
1045483134,1045483132,5
1045483135,1045483134,5
1045483137,1045483136,5
1045483138,1045483137,5
1045483139,335455328,5
1045483139,1045483140,5
1045483141,1045483142,5
1045483142,1045483139,5
171521057,1045483144,5
1045483144,1045483134,5
1045483144,1045483137,5
1045483145,275504923,5
1045483146,1045483147,5
1045483147,1045483148,5
1045483147,1045483149,5
1045483149,1045483145,5
1045483149,1045483151,5
1045483151,1045483150,5
1045483151,1045483152,5
1045483154,171519797,5
1045483155,1045483154,5
1045483156,1045483154,5
1045483156,171519807,5
1045483157,1045483156,5
1045483158,1045483159,5
1045485924,1045485923,5
1045485925,1045485924,5
1045485925,1045485923,5
1045485929,1045485931,5
1045485931,1045485928,5
1045485927,1045485932,5
1045485932,1045485928,5
1045485932,1045485931,5
1045485923,1045485933,5
1045485933,1045485935,5
1045485935,1045485934,5
1045485936,1045485935,5
1045485937,1045485933,5
1045485937,1045485936,5
1045485928,1045485938,5
1045485938,1045485937,5
1045485938,1045485939,5
1045485941,1045485940,5
1045485942,1045485941,5
948257946,1045485943,5
1045485943,171521206,5
1045485943,1045485942,5
1045483110,1045485944,5
1045483112,1045485944,5
1045485946,1045485945,5
1045485947,1045485946,5
1045485950,1045483102,5
1045483110,1045485951,5
1045485951,1045485950,5
1045485952,1045485950,5
1045485951,1045485952,5
1045485953,1045485952,5
1045485954,1045485953,5
1045485953,1045485955,5
1045485955,1045485949,5
1045485949,1045485956,5
1045485956,1045485948,5
1045485955,1045485956,5
1045485957,1045485955,5
1045485944,1045485958,5
1045485959,1044104367,5
1045485960,1045485959,5
1045485964,1045485963,5
1045485962,1045485967,5
1045485967,1045485965,5
1045485966,1045485968,5
1045485968,1045485967,5
1045485968,1045485965,5
1045485964,1045485969,5
1045485969,1045485965,5
1045485966,1045485970,5
1045485970,1045485964,5
1045485970,1045485969,5
1045485971,1045485962,5
1045485972,1045485966,5
1045485972,1045485971,5
1045483115,1045485962,5
1045485958,1045485973,5
1045485974,1045483115,5
1045485974,1045485973,5
1045485958,1045485975,5
1045485975,1045485946,5
1045485973,1045485976,5
1045485976,1045485962,5
1045485976,1045485975,5
1045485946,1045485977,5
1045485949,1045485977,5
1045485977,1045485978,5
1045485980,1045485979,5
1045485977,1045485980,5
1045485977,1045485981,5
1045485981,1045485980,5
1045485985,1045485984,5
1045485985,1045485986,5
1045485965,1045485987,5
1045485987,1045485986,5
1045485965,1045485988,5
1045485988,1045485989,5
1045485989,1045485987,5
1045485990,1045485985,5
1045485989,1045485990,5
1045485991,1045485988,5
1045485982,1045485992,5
1045485992,1045485990,5
1045485991,1045485992,5
1045485993,1045485991,5
1045485994,1045485982,5
1045485994,1045485991,5
1045485993,1045485994,5
1045483114,1045485995,5
1045485995,1045485993,5
1045485995,1045485997,5
1045485997,1045485994,5
1045483123,1045485998,5
1045485998,1045483114,5
1045485998,1045485997,5
1045485997,1045485999,5
1045485982,1045486000,5
1045485999,1045486000,5
1045485996,1045486001,5
1045486002,1045486001,5
1045486001,1045486003,5
1045486003,1045485999,5
1045486001,1045486004,5
1045486004,1045485999,5
1045486003,1045486004,5
1045486005,1045485960,5
1045486005,1045485961,5
1045485999,1045486006,5
1045486006,1045486005,5
1045486004,1045486007,5
1045486007,1045486006,5
1045486007,1045486008,5
1045486008,1045486005,5
1045486006,1045486008,5
1045486007,1045486010,5
1045486010,1045486009,5
1045486008,1045486011,5
1045486011,1045486009,5
1045486010,1045486011,5
1045486009,1045486012,5
1045486012,1045486005,5
1045486011,1045486012,5
1045486013,1045485972,5
1045486013,1045485971,5
1045485929,1045486014,5
1045485930,1045486014,5
1045486016,1045486015,5
1045486018,1045486017,5
1045486020,1045486019,5
1045486020,1045486022,5
1045486022,1045486021,5
1045486023,1045486020,5
1045486023,1045483011,5
1045486023,1045486022,5
1045486024,1045486020,5
1045486024,1045486019,5
1045486025,1045486027,5
1045486027,1045486026,5
1045486027,1045486028,5
1045486030,1045486031,5
1045486032,1045486031,5
1045486033,1045486029,5
1045486034,1045486033,5
1045486031,1045486035,5
1045486035,1045486033,5
1045486036,1045486035,5
1060089143,1045486038,5
1045486038,1045486039,5
1045486915,1045485983,5
1045485984,1045486916,5
1045486916,1045486917,5
1045486915,1045486918,5
1045486917,1045486919,5
1045486918,1045486920,5
1045486919,1045486921,5
1045486921,1045486920,5
1045486918,1045486921,5
1045486919,1045486922,5
1045486921,1045486922,5
1045485959,1045486928,5
1045486922,1045486928,5
1045486928,1045486923,5
1045486922,1045486925,5
1045486925,1045486920,5
1045486926,1045486927,5
1045486928,1045486926,5
1045486928,1045486927,5
1045486925,1045486929,5
1045486929,1045486928,5
1045486922,1045486929,5
1045486929,1045486926,5
1045486928,1045486930,5
1045486925,1045486931,5
1045486931,1045486926,5
1045486931,1045486932,5
1045486933,1045486922,5
1045486935,1045486924,5
1045486934,1045486935,5
1045486926,1045486936,5
1045486936,1045486935,5
1045486936,1045486924,5
1045486917,1045486937,5
1045486937,1045486918,5
1045486916,1045486938,5
1045486938,1045486915,5
1045486938,1045486937,5
1045486940,1045486939,5
1045486939,1045486942,5
1045486942,1069055952,5
1045486942,1045486943,5
1045486942,1045486945,5
1045486944,1045486945,5
1045486945,1045486943,5
1045486946,1045486948,5
1045486949,1045486948,5
1045486948,1045486950,5
1045486951,1045486950,5
1045486950,1045486952,5
1045486952,1045486947,5
1045486953,1045486952,5
1045486954,1045486955,5
1045486950,1045486955,5
1045486955,1045486957,5
1045486957,1045486956,5
171521233,1045486958,5
1045486958,1045486959,5
1045486958,1045486960,5
1045486960,1045486957,5
1045486960,1045486961,5
1044694211,1045486962,5
1045486962,1045485959,5
1045486000,1045486963,5
1045486963,1045485960,5
1045486963,1045486962,5
1045485950,1044989659,5
1045485979,1045486964,5
1045486964,1044691298,5
1045486965,1045486964,5
1045486967,1045486966,5
1045486969,1045486968,5
1045486971,1045486970,5
1045486973,1045486972,5
1045486975,1045486974,5
1045486975,1045486976,5
171521135,1045486977,5
1045486977,1045486975,5
1045486977,1045486978,5
1045488477,1045488479,5
1045488479,1045488478,5
1045488480,1045488479,5
1045488481,1045488482,5
1045488482,1045488483,5
1045488483,1045488484,5
1045488481,1045488485,5
1045488486,1045488487,5
1045488488,1045488489,5
1045488490,1045488491,5
1045488493,1045488494,5
1045488494,1045488492,5
1045488492,1045488495,5
1045488491,1045488495,5
1045488494,1045488495,5
1045488496,1045488493,5
1045488496,1045488494,5
1045488497,1045488496,5
1045488491,1045488498,5
1045488495,1045488499,5
1045488498,1045488499,5
1045488485,1045488500,5
1045488492,1045488500,5
1045488484,1045488501,5
1045488500,1045488501,5
1045488498,1045488502,5
1045488489,1045488502,5
1045488495,1045488503,5
1045488499,1045488503,5
1045488503,1045488504,5
1045488505,1045488503,5
1045488507,1045488506,5
1045488501,1045488508,5
1045488508,1045488507,5
1045488509,1045488508,5
1045488508,1045488511,5
1045488511,1045488512,5
1045488511,1045488513,5
1045488513,1045488514,5
1045488513,1045488515,5
1045488515,1045488516,5
1045488515,1045488517,5
1045488517,1045488510,5
1045488517,1045488518,5
1060078583,1045488501,5
1045488493,1045488520,5
1045488520,1045488521,5
1045488521,1045488489,5
1045488502,1045488522,5
1045488526,1045488523,5
1060080115,1045488526,5
1045488522,1045488528,5
1045488529,1045488530,5
1045488532,1045488531,5
1045488532,1045488533,5
1045488533,1045488530,5
1045488534,1045488533,5
1045488530,1045488535,5
1045488534,1045488535,5
1045488504,1045488523,5
1045488506,1045488536,5
1045488504,1045488536,5
1045488538,1045488537,5
1045488537,1045488540,5
1045488538,1045488541,5
1045488541,1045488540,5
1045488536,1045488542,5
1045488542,1045488538,5
1045488542,1045488541,5
1045488544,1045488543,5
1045488546,1045488545,5
1045488547,1045488546,5
1045488507,1045488548,5
1045488506,1045488548,5
1045488520,1045488549,5
1045488549,1045488521,5
1045488552,1045488551,5
1045488553,1045488554,5
1045488554,1045488552,5
1045488555,1045488554,5
1045488552,1045488556,5
1045488556,1045488557,5
1045488550,1045488557,5
1045488556,1045488558,5
1045488558,222029777,5
1045488558,1045488559,5
1045488557,1045488560,5
1045488560,1045488561,5
1045488561,1045488558,5
1045488563,1045488564,5
1045488564,1045488562,5
1045488565,1045488564,5
1045488568,1060078585,5
1045488569,1045488568,5
1045488570,275504901,5
1045488571,1045488570,5
1045488572,1045488571,5
1045488574,1045488575,5
1045488575,1045488576,5
1045488577,1045486021,5
1045488578,1045488577,5
1045488577,1045488579,5
1045488579,1045488575,5
1045488579,1045488580,5
1045488583,1045488584,5
1044693147,1045491065,5
1045491068,1045491069,5
1045491069,1045491070,5
1045491069,1045491071,5
1045491071,1045491070,5
1045491070,1045491072,5
1045491072,1045491067,5
1045491071,1045491072,5
1044693145,1045491073,5
1045491073,1045491074,5
1045491073,1045491075,5
1045491075,1045491070,5
1045491070,1045491077,5
1045491065,1045491067,5
1045491067,1045491064,5
1045491067,1045491078,5
1045491066,1045491079,5
1045491065,1045491079,5
1045491082,1045491080,5
1044691297,1045491082,5
1045491082,1045491083,5
1045491082,1045491085,5
1045491085,1045491083,5
1045491086,1045491085,5
1045491086,1045492543,5
1045491084,1045491088,5
1045491090,1045491088,5
171521107,1045491090,5
1045491092,1045491090,5
1045491092,1045491095,5
1045491095,1045491094,5
1060362825,1045491096,5
1045491096,1045491092,5
1045491096,1045491095,5
1045491088,1045491097,5
1045491097,1045491086,5
1045491098,1045491097,5
1045491100,1045491099,5
1044989660,1045491101,5
1045491693,1045491694,5
1045491696,1045491697,5
1045491698,1045491696,5
1045491699,1045491695,5
1045491699,1045491696,5
1045491701,1045491694,5
1045491703,1045491701,5
1045491704,1045491703,5
1045491705,1045491700,5
1045491705,1045491699,5
1045491707,1045491705,5
1045491706,1045491707,5
1045491706,1045491708,5
1045491709,1045491710,5
1045491711,1045491702,5
1045491711,1045491703,5
1045491711,1045491710,5
1045491708,1045491711,5
1045491707,1045491711,5
1045491712,1045491708,5
1045491712,1045491709,5
1045491713,1045491712,5
1045491696,1045491714,5
1045491714,1045491701,5
1045491704,1045491714,5
1045479725,1045491715,5
1045491715,1045479726,5
1045491716,1045491715,5
1045491717,1045491718,5
1045491718,1045479726,5
1045491719,1045491720,5
1045491720,1045491721,5
1045491721,1045491722,5
1045491723,1045491722,5
1045491720,1045491724,5
1045491724,1045491725,5
1045491726,1045491727,5
1045491725,1045491728,5
1045491728,1045491726,5
1045491729,1045491728,5
1045491724,1045491730,5
1045491730,1045491718,5
1045491730,1045491729,5
1045491732,1045491731,5
1045491732,171521057,5
1045479724,1045491735,5
1045491735,1045479725,5
1045491735,1045491734,5
1045491736,1045491735,5
1045491737,1045491736,5
1045491738,1045491739,5
1045491739,1045491737,5
1045491739,1045491741,5
1045491742,1045491743,5
1045491743,1045491741,5
1045491743,1045491745,5
1045491745,1045491744,5
1045491746,1045491745,5
1045491744,1045491748,5
1045491747,1045491748,5
1045491748,1045491749,5
1045491741,1045491750,5
1045491750,1045491740,5
1045491750,1045491751,5
1045491752,1045483138,5
1045492534,1045492533,5
171521124,1045492535,5
1045492535,1045488583,5
1045492536,1045492535,5
1060360145,1045492537,5
1045492541,1045492542,5
1045492542,1045492540,5
1045492542,1045492543,5
1045492544,1045492542,5
