Line_ID,Start_Object_ID,End_Object_ID,Full_Line_ID
75190b,759,15979,75190
75191,760,11791,75191
75192,761,11842,75192
75193,762,15915,75193
75194,763,15984,75194
75195,764,11686,75195
75196a,765,11689,75196
75196b,765,11690,75196
75197,767,32879,75197
75198,768,9488,75198
75199a,769,28394,75199
75199b,769,28395,75199
75200,770,9569,75200
75201,771,9608,75201
75202a,772,9575,75202
75202b,772,9576,75202
75203a,773,28374,75203
75203b,773,28375,75203
75204a,774,9488,75204
75204b,774,28386,75204
75205,775,36113,75205
75206a,776,28190,75206
75206b,776,28191,75206
75207,777,29701,75207
75208,778,9536,75208
75209,779,32926,75209
75210,780,27639,75210
75211,781,28291,75211
75212,782,28179,75212
75213,783,11404,75213
75214,784,11242,75214
75215,785,26062,75215
75216,786,11397,75216
75217,787,11323,75217
75218,789,26138,75218
75219,790,18448,75219
75220,791,18448,75220
75221,792,18448,75221
75222,793,18448,75222
75223,795,18431,75223
75224,796,18478,75224
75225,797,18445,75225
75226,798,11122,75226
75227,799,18455,75227
75228,800,18476,75228
75229,801,18395,75229
75230,802,18480,75230
75231,803,11102,75231
75232,804,11314,75232
75233,806,11285,75233
75234,807,26086,75234
75235a,808,13491,75235
75235b,808,13492,75235
75235c,808,13493,75235
75236,810,27097,75236
75237,811,21425,75237
75238,812,12527,75238
75239,813,25236,75239
75240,814,13523,75240
75241,815,13479,75241
75242,816,13633,75242
75243,817,12519,75243
75244,818,13425,75244
75245,819,25326,75245
75246,820,13523,75246
75247,821,30701,75247
75248,822,12674,75248
75249,823,27041,75249
75250,825,20697,75250
75251,826,21429,75251
75252,827,30503,75252
75253,828,12682,75253
75254,829,21465,75254
75255a,830,12609,75255
75255b,830,25195,75255
75256,831,13452,75256
75257a,832,13450,75257
75257b,832,13451,75257
75258,833,21466,75258
75259,834,12569,75259
75260,835,25174,75260
75261,836,25174,75261
75262,837,21464,75262
75263,838,12576,75263
75264,839,27237,75264
75265,840,25222,75265
75266,841,12610,75266
75267,843,17996,75267
75268,845,27039,75268
75269,846,27038,75269
75270,849,13426,75270
75271,850,13426,75271
75272a,851,9053,75272
75272b,851,9102,75272
75273,852,9039,75273
75274,853,9020,75274
75275,854,9042,75275
75276,855,20009,75276
75277,856,22293,75277
75278,858,20051,75278
75279,859,19996,75279
75280,860,19997,75280
75281,862,13699,75281
75282,863,13754,75282
75283,864,16625,75283
75284a,866,25321,75284
75284b,866,25322,75284
75285,867,25322,75285
75286,868,27074,75286
75287,869,13622,75287
75288,870,20507,75288
75289,871,13620,75289
75290,872,9036,75290
75291a,873,9009,75291
75291b,873,9036,75291
75291c,873,9066,75291
75291d,873,9101,75291
75292,874,9035,75292
75293,875,13564,75293
75294,876,17812,75294
75295,878,20724,75295
75296,879,30413,75296
75297,882,30459,75297
75298,884,21446,75298
75299,885,30754,75299
75300,886,20482,75300
75301,887,13394,75301
75302,888,13394,75302
75303,889,13464,75303
75304,890,21476,75304
75305,891,12782,75305
75306,892,13428,75306
75307,893,13554,75307
75308,894,10645,75308
75309,895,22704,75309
75310,896,26357,75310
75311,897,11215,75311
75312,898,26457,75312
75313,899,22669,75313
75314,900,26455,75314
75315,902,26450,75315
75316,903,11142,75316
75317,904,11214,75317
75318,905,10621,75318
75319,906,12958,75319
75320,907,20155,75320
75321,908,12902,75321
75322,909,13064,75322
75323,910,13066,75323
75324,911,12897,75324
75325,912,20205,75325
75326,913,13059,75326
75327,914,24909,75327
75328,915,12900,75328
75329,916,15160,75329
75330a,917,15023,75330
75330b,917,25131,75330
75330c,917,25132,75330
75331,918,25974,75331
75332,919,11908,75332
75333,920,22663,75333
75334,921,14805,75334
75335,922,15711,75335
75336,923,15055,75336
75337,924,12915,75337
75338,925,26382,75338
75339a,926,14723,75339
75339b,926,20193,75339
75339c,926,20194,75339
75340,928,17378,75340
75341,929,14951,75341
75342,930,10630,75342
75343,931,12923,75343
75344,932,22211,75344
75345,933,14952,75345
75346,935,15714,75346
75347,936,15013,75347
75348,938,12876,75348
75349a,939,11909,75349
75349b,939,12038,75349
75350,940,14978,75350
75351,943,20165,75351
75352,945,14953,75352
75353,946,15025,75353
75354,947,20156,75354
75355,948,15612,75355
75356,950,20157,75356
75357,952,14944,75357
75358,953,15163,75358
75359,956,9902,75359
75360,958,10654,75360
75361,960,15237,75361
75362,961,12877,75362
75363,963,15149,75363
75364,964,20158,75364
75365,965,14795,75365
75366,966,14835,75366
75367,967,14479,75367
75368,968,40954,75368
75369,969,24657,75369
75370,970,43825,75370
75371,971,43468,75371
75372,972,41440,75372
75373,973,41707,75373
75374,974,14385,75374
75375,975,41555,75375
75376,976,40893,75376
75377,977,38438,75377
75378,978,35450,75378
75379,979,37758,75379
75380,980,35451,75380
75381,981,35530,75381
75382,982,21909,75382
75383,983,38309,75383
75384,984,35531,75384
75385,985,35452,75385
75386,986,40682,75386
75387,987,40064,75387
75388,988,35217,75388
75389,989,40167,75389
75390,990,37801,75390
75391a,991,34960,75391
75391b,991,34961,75391
75392,992,38401,75392
75393,993,21910,75393
75394,994,37779,75394
75395,995,39891,75395
75396,996,38439,75396
75397,997,37672,75397
75398,998,40780,75398
75399,999,35257,75399
75400,1000,35453,75400
75401,1001,34962,75401
75402,1002,37463,75402
75403,1003,35454,75403
75404,1004,35455,75404
75405,1005,35456,75405
75406,1006,34910,75406
75407,1007,35457,75407
75408,1008,37559,75408
75409,1009,21911,75409
75410,1010,35770,75410
75411,1011,37444,75411
75412,1012,37720,75412
75413,1013,35148,75413
75414,1014,35458,75414
75415,1015,21912,75415
75416,1016,40683,75416
75417a,1017,37185,75417
75417b,1017,37186,75417
75418,1018,21913,75418
75419,1019,45323,75419
75420,1020,35771,75420
75421,1021,37842,75421
75422,1022,64892,75422
75423,1023,64506,75423
75424,1024,65421,75424
75425,1025,65446,75425
75426,1026,64707,75426
75427,1027,64837,75427
75428a,1028,65627,75428
75428b,1028,65630,75428
75429,1029,65504,75429
75430a,1031,65446,75430
75430b,1031,65455,75430
75431,1032,65472,75431
75432,1033,65522,75432
75433,1035,59945,75433
75434,1036,60147,75434
75435,1037,58492,75435
75436,1039,11987,75436
75437,1040,34068,75437
75438,1042,15435,75438
75439,1044,12247,75439
75440,1046,12196,75440
75441,1047,12221,75441
75442a,1048,12190,75442
75442b,1048,34063,75442
75443,1049,12192,75443
75444,1050,12137,75444
75445,1051,12416,75445
75446,1053,12379,75446
75447,1055,12421,75447
75448,1058,12011,75448
75449,1059,12233,75449
75450,1060,34050,75450
75451,1061,12177,75451
75452,1064,12387,75452
75453,1066,15217,75453
75454,1067,34073,75454
75455,1068,15448,75455
75456,1069,34083,75456
75457,1070,12262,75457
75458,1071,12185,75458
75459,1072,12245,75459
75460a,1074,12211,75460
75460b,1074,12212,75460
75461,1075,34083,75461
75462,1076,21801,75462
75463a,1077,11982,75463
75463b,1077,11983,75463
75464,1078,11979,75464
75465,1079,11972,75465
75466,1080,15412,75466
75467,1085,15421,75467
75468,1086,22304,75468
75469,1088,15457,75469
75470,1090,12381,75470
75471,1093,12373,75471
75472,1096,46915,75472
75473,1097,49429,75473
75474,1098,47993,75474
75475a,1099,15901,75475
75475b,1099,15902,75475
75476,1100,15880,75476
75477,1101,26327,75477
75478,1102,10991,75478
75479,1103,16373,75479
75480,1104,16410,75480
75481,1105,16416,75481
75482a,1106,16398,75482
75482b,1106,16401,75482
75483,1107,16341,75483
75484,1108,16386,75484
75485,1109,15883,75485
75486,1110,16381,75486
75487,1111,16386,75487
75488,1112,11817,75488
75489,1113,16341,75489
75490,1114,16330,75490
75491,1115,21555,75491
75492,1117,22873,75492
75493a,1118,18583,75493
75493b,1118,18600,75493
75494,1119,15573,75494
75495a,1120,26263,75495
75495b,1120,26264,75495
75496a,1121,15325,75496
75496b,1121,15326,75496
75497a,1122,18686,75497
75497b,1122,18711,75497
75498a,1123,18706,75498
75498b,1123,18708,75498
75499,1124,18541,75499
75500,1125,21548,75500
75501,1126,18535,75501
75502,1127,21558,75502
75503,1128,56030,75503
75504a,1129,45906,75504
75504b,1129,49263,75504
75505,1130,56841,75505
75506,1131,48574,75506
75507,1132,48646,75507
75508,1133,56838,75508
75509,1134,47068,75509
75510,1135,46767,75510
75511a,1136,11587,75511
75511b,1136,11588,75511
75512,1137,26504,75512
75513,1138,13001,75513
75514,1139,11097,75514
75515,1140,26474,75515
75516,1141,11133,75516
75517,1142,18566,75517
75518,1143,18678,75518
75519,1144,18565,75519
75520a,1145,18728,75520
75520b,1145,18732,75520
75521,1146,9721,75521
75522,1147,18565,75522
75523,1148,18730,75523
75524a,1149,18733,75524
75524b,1149,18739,75524
75525,1150,18727,75525
75526,1151,20625,75526
75527,1152,26780,75527
75528a,1153,22328,75528
75528b,1153,22359,75528
75529,1154,18742,75529
75530,1155,18746,75530
75531,1156,26759,75531
75532,1157,26783,75532
75533,1158,26797,75533
75534a,1159,11463,75534
75534b,1159,11481,75534
75535,1160,10858,75535
75536a,1161,21228,75536
75536b,1161,25759,75536
75537,1162,10960,75537
75538,1163,10857,75538
75539,1164,10859,75539
75540a,1165,21238,75540
75540b,1165,21283,75540
75541,1166,11041,75541
75542,1167,13347,75542
75543,1168,23011,75543
75544,1169,25507,75544
75545,1170,30098,75545
75546,1171,30162,75546
75547,1172,13351,75547
75548,1173,14666,75548
75549a,1175,13337,75549
75549b,1175,13338,75549
75550,1176,14686,75550
75551,1177,27312,75551
75552,1178,14676,75552
75553,1179,13339,75553
75554,1180,14676,75554
75555,1181,25508,75555
75556,1182,13255,75556
75557,1183,13378,75557
75558,1184,13353,75558
75559,1185,14696,75559
75560a,1186,10889,75560
75560b,1186,10890,75560
75561,1187,21162,75561
75562,1188,20876,75562
75563,1189,21162,75563
75564,1190,13344,75564
75565,1191,9753,75565
75566,1192,13339,75566
75567,1193,25270,75567
75568,1194,29888,75568
75569,1195,13348,75569
75570,1196,25846,75570
75571,1197,13288,75571
75572,1198,11745,75572
75573,1199,14669,75573
75574,1200,21128,75574
75575,1201,10856,75575
75576,1202,25269,75576
75577,1203,14670,75577
75578a,1204,21146,75578
75578b,1204,21150,75578
75579,1205,17961,75579
75580,1206,13341,75580
75581,1207,21131,75581
75582,1208,21163,75582
75583,1209,21163,75583
75584,1210,23013,75584
75585,1211,14710,75585
75586,1212,20934,75586
75587a,1213,13352,75587
75587b,1213,22986,75587
75588,1214,17957,75588
75589,1215,14697,75589
75590,1216,26314,75590
75591,1217,11743,75591
75592,1218,26627,75592
75593,1219,14688,75593
75594,1220,26590,75594
75595,1221,14676,75595
75596,1222,13354,75596
75597,1223,26597,75597
75598,1224,13350,75598
75599,1225,26606,75599
75600,1226,13355,75600
75601,1227,25506,75601
75602,1228,20885,75602
75603,1229,25275,75603
75604,1230,12840,75604
75605,1231,13379,75605
75606,1232,9702,75606
75607,1233,12984,75607
75608,1234,10923,75608
75609,1235,12982,75609
75610,1236,12973,75610
75611,1237,12990,75611
75612,1238,12982,75612
75613,1239,21650,75613
75614,1240,21127,75614
75615,1241,21127,75615
75616a,1242,12849,75616
75616b,1242,18269,75616
75617a,1243,20628,75617
75617b,1243,20640,75617
75617c,1243,20653,75617
75618,1244,20653,75618
75619,1245,26797,75619
75620,1246,27332,75620
75621,1247,26311,75621
75622,1248,26316,75622
75623,1249,13272,75623
75624a,1250,30222,75624
75624b,1250,30262,75624
75625,1251,30262,75625
75626,1252,13342,75626
75627a,1253,20629,75627
75627b,1253,20644,75627
75628,1254,30166,75628
75629,1255,44924,75629
75630,1256,39086,75630
75631,1257,53547,75631
75632,1258,29275,75632
75633a,1259,31453,75633
75633b,1259,42085,75633
75634,1260,49949,75634
75635,1261,31941,75635
75636,1262,50522,75636
75637,1263,53158,75637
75638,1264,38030,75638
75639,1265,42235,75639
75640a,1266,50244,75640
75640b,1266,50259,75640
75640c,1266,50260,75640
75641,1267,27996,75641
75642,1268,39490,75642
75643a,1269,50325,75643
75643b,1269,50326,75643
75644,1270,50253,75644
75645,1271,41907,75645
75646,1272,50148,75646
75647,1273,51763,75647
75648,1274,50337,75648
75649a,1275,30803,75649
75649b,1275,49933,75649
75650a,1276,30804,75650
75650b,1276,49934,75650
75651a,1277,25279,75651
75651b,1277,45083,75651
75652,1278,25283,75652
75653,1279,51175,75653
75654,1280,49946,75654
75655,1281,49945,75655
75656,1282,49936,75656
75657,1283,36821,75657
75658,1284,36824,75658
75659,1285,51768,75659
75660,1286,51233,75660
75661,1287,51173,75661
75662,1288,42307,75662
75663,1289,39342,75663
75664,1290,22583,75664
75665,1291,25897,75665
75666a,1292,10500,75666
75666b,1292,10533,75666
75667,1293,10094,75667
75668,1294,25923,75668
75669,1295,22554,75669
75670,1296,51007,75670
75671,1297,62497,75671
75672,1298,53097,75672
75673,1299,52418,75673
75674a,1300,45025,75674
75674b,1300,45026,75674
75675,1301,36413,75675
75676,1302,53219,75676
75677,1303,53027,75677
75678,1304,53144,75678
75679,1305,53031,75679
75680,1306,53024,75680
75681,1307,53045,75681
75682,1308,51334,75682
75683,1309,16140,75683
75684,1310,36218,75684
75685,1311,50529,75685
75686,1312,39511,75686
75687,1313,39392,75687
75688,1314,39390,75688
75689,1315,20740,75689
75690,1316,16879,75690
75691,1317,34473,75691
75692,1318,53259,75692
75693,1319,42635,75693
75694,1320,53120,75694
75695,1321,16938,75695
75696,1322,42590,75696
75697a,1323,53261,75697
75697b,1323,53274,75697
75698a,1324,16493,75698
75698b,1324,16494,75698
75698c,1324,39643,75698
75699,1325,53070,75699
75700,1326,13768,75700
75701,1327,21536,75701
75702,1328,39493,75702
75703,1329,38592,75703
75704,1330,40262,75704
75705,1331,40574,75705
75706,1332,40361,75706
75707,1333,38731,75707
75708,1334,41750,75708
75709,1335,38751,75709
75710,1336,43096,75710
75711,1337,43312,75711
75712,1338,37104,75712
75713,1339,37109,75713
75714,1340,37105,75714
75715,1341,43167,75715
75716,1342,43077,75716
75717,1343,37243,75717
75718,1344,38585,75718
75719,1345,41161,75719
75720,1347,37030,75720
75721,1348,40265,75721
75722,1349,37110,75722
75723,1350,40364,75723
75724,1351,40467,75724
75725,1353,58359,75725
75726,1354,61335,75726
75727,1355,61344,75727
75728,1356,60970,75728
75729a,1357,60839,75729
75729b,1357,60843,75729
75730,1358,61351,75730
75731,1359,60770,75731
75732,1360,61396,75732
75733,1361,61094,75733
75734,1362,61094,75734
75735,1364,61094,75735
75736,1365,61368,75736
75737a,1366,61381,75737
75737b,1366,61382,75737
75738,1367,61348,75738
75739,1369,58469,75739
75740,1370,58469,75740
75741,1371,58260,75741
75742,1372,58486,75742
75743a,1373,58220,75743
75743b,1373,58221,75743
75744a,1374,58531,75744
75744b,1374,58533,75744
75745,1376,57975,75745
75746,1377,57945,75746
75747,1378,58268,75747
75748,1379,63830,75748
75749,1380,57988,75749
75750,1381,58268,75750
75751,1382,61746,75751
75752,1383,58165,75752
75753,1384,61627,75753
75754,1385,63943,75754
75755,1386,61742,75755
75756,1387,64161,75756
75757,1388,28155,75757
75758,1389,32843,75758
75759,1390,29576,75759
75760,1391,29589,75760
75761,1392,32931,75761
75762,1393,24958,75762
75763,1394,13038,75763
75764,1395,28357,75764
75765,1396,28414,75765
75766,1397,29411,75766
75767,1398,29249,75767
75768,1400,28795,75768
75769,1401,29704,75769
75770,1402,29796,75770
75771,1403,28520,75771
75772,1404,27327,75772
75773,1405,28790,75773
75774,1406,29288,75774
75775,1407,15508,75775
75776,1408,28871,75776
75777a,1409,29374,75777
75777b,1409,29382,75777
75777c,1409,29383,75777
75778,1410,29398,75778
75779,1411,29319,75779
75780,1412,32876,75780
75781,1413,28247,75781
75782,1414,17795,75782
75783a,1415,15505,75783
75783b,1415,24957,75783
75784,1416,29446,75784
75785,1417,29406,75785
75786,1418,15563,75786
75787,1419,29409,75787
75788,1420,29424,75788
75789,1421,21023,75789
75790a,1422,20998,75790
75790b,1422,21008,75790
75791,1423,20985,75791
75792,1424,15309,75792
75793,1425,28322,75793
75794,1426,28839,75794
75795,1427,28840,75795
75796a,1428,15313,75796
75796b,1428,15314,75796
75797a,1429,20951,75797
75797b,1429,21003,75797
75798,1430,20982,75798
75799a,1431,28838,75799
75799b,1431,32875,75799
75800,1432,28234,75800
75801,1433,18620,75801
75802,1434,28589,75802
75803,1435,28618,75803
75804,1436,35883,75804
75805,1437,36671,75805
75806,1438,37980,75806
75807,1439,37996,75807
75808,1440,37988,75808
75809,1441,31652,75809
75810,1442,37996,75810
75811a,1444,50000,75811
75811b,1444,50002,75811
75812,1445,52357,75812
75813a,1446,49961,75813
75813b,1446,49967,75813
75813c,1446,49999,75813
75814,1447,51021,75814
75815,1448,39806,75815
75816,1449,34628,75816
75817,1450,31539,75817
75818,1451,31729,75818
75819,1452,34451,75819
75820,1453,34452,75820
75821,1454,33735,75821
75822,1455,34445,75822
75823,1456,34418,75823
75824,1457,50193,75824
75825,1458,31742,75825
75826,1459,31741,75826
75827a,1460,34406,75827
75827b,1460,34418,75827
75828a,1461,36677,75828
75828b,1461,36678,75828
75829,1462,52282,75829
75830,1463,33671,75830
75831,1464,34124,75831
75832,1465,32832,75832
75833,1466,33681,75833
75834,1467,33165,75834
75835,1468,42182,75835
75836,1469,32996,75836
75837a,1470,12067,75837
75837b,1470,12069,75837
75837c,1470,22426,75837
75837d,1470,22427,75837
75838,1471,14789,75838
75839,1474,15372,75839
75840,1477,21818,75840
75841,1478,21813,75841
75842,1480,53706,75842
75843,1481,26883,75843
75844,1482,31366,75844
75845a,1483,33874,75845
75845b,1483,42384,75845
75846,1484,43996,75846
75847,1485,39767,75847
75848a,1486,61797,75848
75848b,1486,61798,75848
75849,1487,43990,75849
75850,1488,31371,75850
75851,1489,36448,75851
75852,1490,36489,75852
75853,1491,36503,75853
75854,1492,39574,75854
75855,1493,35351,75855
75856a,1494,36461,75856
75856b,1494,42498,75856
75857,1495,44265,75857
75858,1496,39770,75858
75859,1497,39848,75859
75860,1498,34334,75860
75861,1499,34335,75861
75862,1500,34335,75862
75863,1501,40338,75863
75864,1502,31220,75864
75865,1503,39639,75865
75866,1504,31699,75866
75867,1505,62402,75867
75868,1506,31699,75868
75869,1507,36492,75869
75870,1508,36586,75870
75871,1509,36483,75871
75872,1510,36513,75872
75873,1511,57410,75873
75874a,1512,57374,75874
