,Sub_ID,State,County
44868,60175,"[Montana, Montana, Montana, Montana]","[McCone County, Daniels County, Roosevelt County, Valley County]"
44869,60176,Montana,Valley County
44870,60177,Montana,Valley County
44871,60178,Washington,Okanogan County
44872,60179,Washington,Okanogan County
44873,60180,Montana,Valley County
44874,60181,Idaho,Bonner County
44875,60183,Washington,Okanogan County
44876,60184,Washington,Okanogan County
44877,60185,Washington,Skagit County
44878,60186,Washington,Skagit County
44879,60188,Montana,Lincoln County
44880,60190,Montana,Lincoln County
44881,60192,Montana,Lincoln County
44882,60193,Washington,Skagit County
44883,60194,Washington,Skagit County
44884,60196,Washington,Skagit County
44885,60197,Washington,Skagit County
44886,60198,Washington,Skagit County
44887,60199,Washington,Skagit County
44888,60200,Washington,Skagit County
44889,60201,"[Washington, Washington]","[Skagit County, San Juan County]"
44890,60202,Washington,Skagit County
44891,60203,Washington,Skagit County
44892,60205,Montana,Toole County
44893,60206,"[Washington, Washington]","[San Juan County, Skagit County]"
44894,60207,"[Washington, Washington]","[San Juan County, Skagit County]"
44895,60208,"[Washington, Washington]","[Skagit County, San Juan County]"
44896,60209,"[Washington, Washington]","[Skagit County, San Juan County]"
44897,60211,Washington,Skagit County
44898,60212,Washington,Skagit County
44899,60213,Washington,Okanogan County
44900,60214,"[Montana, Montana, Montana, Montana]","[McCone County, Roosevelt County, Daniels County, Valley County]"
44901,60216,"[Montana, Montana]","[Roosevelt County, Richland County]"
44902,60219,"[Montana, Montana]","[Toole County, Liberty County]"
44903,60221,"[Washington, Washington]","[Skagit County, San Juan County]"
44904,60222,Montana,Toole County
44905,60223,Montana,Toole County
44906,60224,Montana,Toole County
44907,60225,"[Montana, Montana]","[Toole County, Glacier County]"
44908,60226,"[Washington, Washington]","[Whatcom County, Skagit County]"
44909,60227,"[Montana, Montana]","[Glacier County, Toole County]"
44910,60228,"[Washington, Washington]","[Whatcom County, Skagit County]"
44911,60229,"[Washington, Washington]","[Whatcom County, Skagit County]"
44912,60230,"[Washington, Washington]","[Skagit County, San Juan County]"
44913,60232,"[Montana, Montana]","[Blaine County, Hill County]"
44914,60233,"[Montana, Montana]","[Chouteau County, Hill County]"
44915,60234,Montana,Toole County
44916,60235,"[Montana, Montana]","[Glacier County, Toole County]"
44917,60236,Montana,Blaine County
44918,60237,"[Washington, Washington]","[Skagit County, Whatcom County]"
44919,60238,"[Washington, Washington]","[Whatcom County, Skagit County]"
44920,60240,"[Washington, Washington]","[Whatcom County, Skagit County]"
44921,60242,Montana,Flathead County
44922,60243,Washington,Stevens County
44923,60244,Montana,Glacier County
44924,60246,Montana,Valley County
44925,60247,"[Montana, Montana]","[Daniels County, Valley County]"
44926,60248,Montana,Glacier County
44927,60249,Montana,Lincoln County
44928,60250,Montana,Daniels County
44929,60251,Montana,Daniels County
44930,60252,Washington,Skagit County
44931,60253,"[Montana, Montana]","[Toole County, Glacier County]"
44932,60254,"[Montana, Montana]","[Toole County, Glacier County]"
44933,60255,"[Washington, Washington]","[Ferry County, Stevens County]"
44934,60256,"[Washington, Washington]","[Ferry County, Stevens County]"
44935,60257,"[Montana, Montana]","[Toole County, Glacier County]"
44936,60258,"[Montana, Montana]","[Glacier County, Toole County]"
44937,60259,"[Montana, Montana]","[Glacier County, Toole County]"
44938,60261,Montana,Valley County
44939,60262,"[Washington, Washington]","[Okanogan County, Ferry County]"
44940,60264,"[Washington, Washington]","[Okanogan County, Ferry County]"
44941,60265,"[Washington, Washington]","[Whatcom County, Skagit County]"
44942,60266,Montana,Valley County
44943,60267,Montana,Valley County
44944,60268,Idaho,Boundary County
44945,60269,Idaho,Boundary County
44946,60270,"[Washington, Washington]","[Whatcom County, Skagit County]"
44947,60272,Idaho,Boundary County
44948,60273,Washington,Okanogan County
44949,60274,Montana,Lincoln County
44950,60275,"[Washington, Washington]","[Skagit County, Whatcom County]"
44951,60277,"[Washington, Washington]","[Skagit County, Whatcom County]"
44952,60278,Washington,Whatcom County
44953,60279,Washington,Whatcom County
44954,60280,Idaho,Boundary County
44955,60281,Idaho,Boundary County
44956,60282,Idaho,Boundary County
44957,60284,Idaho,Boundary County
44958,60286,Idaho,Boundary County
44959,60287,Montana,Toole County
44960,60288,Idaho,Boundary County
44961,60290,"[Washington, Washington]","[Whatcom County, Skagit County]"
44962,60291,"[Washington, Washington]","[Whatcom County, Skagit County]"
44963,60292,Washington,Whatcom County
44964,60293,Washington,Stevens County
44965,60294,Washington,Whatcom County
44966,60295,Washington,Whatcom County
44967,60296,Washington,Whatcom County
44968,60297,"[Washington, Washington]","[Skagit County, Whatcom County]"
44969,60299,Washington,Whatcom County
44970,60300,Washington,Whatcom County
44971,60301,Washington,Whatcom County
44972,60302,Washington,Whatcom County
44973,60305,Washington,Pend Oreille County
44974,60306,Washington,Whatcom County
44975,60307,Montana,Daniels County
44976,60308,Washington,Whatcom County
44977,60309,Washington,Whatcom County
44978,60310,Washington,Whatcom County
44979,60311,Montana,Valley County
44980,60312,Montana,Valley County
44981,60313,Washington,Whatcom County
44982,60314,Washington,Pend Oreille County
44983,60316,"[Montana, Montana]","[Daniels County, Valley County]"
44984,60317,Montana,Toole County
44985,60318,Washington,Stevens County
44986,60319,"[Montana, Montana]","[Glacier County, Toole County]"
44987,60320,Washington,Whatcom County
44988,60322,Washington,Whatcom County
44989,60323,Washington,Whatcom County
44990,60326,Washington,Whatcom County
44991,60327,Washington,Whatcom County
44992,60328,Washington,Whatcom County
44993,60329,Washington,Whatcom County
44994,60331,Washington,Whatcom County
44995,60332,Washington,Whatcom County
44996,60333,Montana,Toole County
44997,60334,Washington,Whatcom County
44998,60335,Montana,Glacier County
44999,60336,Washington,Whatcom County
45000,60340,Washington,Pend Oreille County
45001,60341,Washington,Whatcom County
45002,60343,Washington,Pend Oreille County
45003,60345,"[Montana, Montana]","[Lincoln County, Flathead County]"
45004,60348,Montana,Toole County
45005,60349,Washington,Whatcom County
45006,60350,Washington,Whatcom County
45007,60351,Washington,Whatcom County
45008,60352,Washington,Whatcom County
45009,60355,Washington,Whatcom County
45010,60356,Washington,Whatcom County
45011,60358,Washington,Whatcom County
45012,60359,Washington,Whatcom County
45013,60360,Washington,Whatcom County
45014,60361,Washington,Whatcom County
45015,60363,Washington,Whatcom County
45016,60364,Washington,Whatcom County
45017,60365,Washington,Whatcom County
45018,60367,Washington,Whatcom County
45019,60369,Washington,Whatcom County
45020,60370,Washington,Pend Oreille County
45021,60372,Montana,Toole County
45022,60373,Washington,Whatcom County
45023,60374,Washington,Whatcom County
45024,60744,Arizona,Coconino County
45025,60745,Maine,Aroostook County
45026,60746,"[California, California]","[Fresno County, Monterey County]"
45027,60747,California,Mariposa County
45028,60748,California,Mariposa County
45029,60749,"[California, California]","[San Luis Obispo County, Monterey County]"
45030,60750,"[California, California]","[Fresno County, Monterey County]"
45031,60751,"[California, California]","[Mariposa County, Merced County]"
45032,60752,California,Mariposa County
45033,60753,California,Mariposa County
45034,60754,"[California, California]","[Monterey County, Fresno County]"
45035,60755,"[California, California]","[Fresno County, Monterey County]"
45036,60756,"[California, California]","[Fresno County, Monterey County]"
45037,60758,California,Mariposa County
45038,60759,California,Mariposa County
45039,60760,California,Mariposa County
45040,60761,Oregon,Curry County
45041,60762,Wyoming,Goshen County
45042,60763,"[Wyoming, Wyoming, Wyoming]","[Goshen County, Albany County, Platte County]"
45043,60764,"[Wyoming, Wyoming, Wyoming]","[Platte County, Goshen County, Albany County]"
45044,60765,Wyoming,Goshen County
45045,60766,Oregon,Klamath County
45046,60767,Oregon,Curry County
45047,60768,Idaho,Franklin County
45048,60769,Idaho,Franklin County
45049,60770,Oregon,NA
45050,60771,Oregon,Josephine County
45051,60772,Wyoming,Goshen County
45052,60773,Wyoming,Goshen County
45053,60774,"[Wyoming, Wyoming, Wyoming]","[Albany County, Platte County, Goshen County]"
45054,60775,"[Idaho, Idaho]","[Cassia County, Oneida County]"
45055,60776,"[Wyoming, Wyoming, Wyoming]","[Albany County, Goshen County, Platte County]"
45056,60777,"[Wyoming, Wyoming, Wyoming]","[Platte County, Goshen County, Albany County]"
45057,60778,"[Wyoming, Wyoming, Wyoming]","[Platte County, Goshen County, Albany County]"
45058,60779,Idaho,Bear Lake County
45059,60780,"[Wyoming, Wyoming, Wyoming]","[Platte County, Goshen County, Albany County]"
45060,60781,Wyoming,Goshen County
45061,60782,Oregon,Jackson County
45062,60783,Oregon,Lake County
45063,60784,Idaho,Bear Lake County
45064,60785,Oregon,Jackson County
45065,60786,"[Idaho, Idaho]","[Oneida County, Cassia County]"
45066,60787,"[Idaho, Idaho]","[Cassia County, Oneida County]"
45067,60788,Wyoming,Goshen County
45068,60789,Wyoming,Goshen County
45069,60790,Wyoming,Goshen County
45070,60791,Wyoming,Goshen County
45071,60792,Wyoming,Carbon County
45072,60793,Idaho,Oneida County
45073,60794,Oregon,Harney County
45074,60795,Oregon,Curry County
45075,60796,Oregon,Josephine County
45076,60797,Oregon,Klamath County
45077,60798,Oregon,Curry County
45078,60799,Oregon,Klamath County
45079,60800,Wyoming,Carbon County
45080,60801,Oregon,Jackson County
45081,60802,Oregon,Lake County
45082,60803,Oregon,Lake County
45083,60804,Wyoming,NA
45084,60805,Oregon,Klamath County
45085,60807,Oregon,Jackson County
45086,60808,"[Wyoming, Wyoming, Wyoming]","[Albany County, Platte County, Goshen County]"
45087,60809,Oregon,Klamath County
45088,60810,Oregon,Lake County
45089,60811,"[Wyoming, Wyoming, Wyoming]","[Goshen County, Platte County, Albany County]"
45090,60812,Oregon,Klamath County
45091,60813,Oregon,Klamath County
45092,60814,Oregon,Lake County
45093,60815,Oregon,Klamath County
45094,60816,Oregon,Klamath County
45095,60817,Oregon,Klamath County
45096,60818,Oregon,Klamath County
45097,60819,Oregon,Klamath County
45098,60820,Oregon,Klamath County
45099,60821,Oregon,Jackson County
45100,60822,Wyoming,NA
45101,60823,Wyoming,NA
45102,60824,Wyoming,NA
45103,60825,Wyoming,Goshen County
45104,60826,Wyoming,Goshen County
45105,60827,Wyoming,Goshen County
45106,60828,Oregon,Jackson County
45107,60829,Oregon,Jackson County
45108,60830,Oregon,Klamath County
45109,60831,Wyoming,NA
45110,60832,Wyoming,Platte County
45111,60833,Wyoming,Goshen County
45112,60834,Wyoming,Goshen County
45113,60835,Oregon,Klamath County
45114,60836,Idaho,Franklin County
45115,60837,Oregon,Klamath County
45116,60838,Wyoming,Platte County
45117,60839,Oregon,Klamath County
45118,60840,Wyoming,Platte County
45119,60841,Wyoming,Platte County
45120,60842,Wyoming,Platte County
45121,60843,Oregon,Klamath County
45122,60844,"[Wyoming, Wyoming]","[Carbon County, Fremont County]"
45123,60845,"[Wyoming, Wyoming]","[Carbon County, Fremont County]"
45124,60846,Wyoming,Platte County
45125,60847,Wyoming,Carbon County
45126,60848,Wyoming,Carbon County
45127,60849,Oregon,Klamath County
45128,60850,Oregon,Klamath County
45129,60851,"[Oregon, Oregon]","[Josephine County, Jackson County]"
45130,60852,"[Oregon, Oregon]","[Josephine County, Jackson County]"
45131,60853,Oregon,Klamath County
45132,60854,Oregon,Klamath County
45133,60855,Wyoming,Sweetwater County
45134,60857,Wyoming,Lincoln County
45135,60858,Wyoming,Lincoln County
45136,60859,Oregon,Klamath County
45137,60860,Oregon,Jackson County
45138,60861,Oregon,Klamath County
45139,60862,"[Oregon, Oregon]","[Josephine County, Jackson County]"
45140,60863,Idaho,Cassia County
45141,60864,Wyoming,Platte County
45142,60865,Wyoming,Platte County
45143,60866,Wyoming,Platte County
45144,60867,Wyoming,Platte County
45145,60868,Idaho,Franklin County
45146,60870,Oregon,Curry County
45147,60871,Oregon,Curry County
45148,60872,Oregon,Josephine County
45149,60873,Oregon,Josephine County
45150,60874,Wyoming,Platte County
45151,60875,"[Idaho, Idaho]","[Cassia County, Oneida County]"
45152,60876,Oregon,Harney County
45153,60877,Wyoming,Platte County
45154,60878,Oregon,Jackson County
45155,60879,Oregon,Jackson County
45156,60880,Oregon,Jackson County
45157,60881,Oregon,Jackson County
45158,60882,Idaho,Bear Lake County
45159,60883,Oregon,Jackson County
45160,60884,Oregon,Jackson County
45161,60885,Wyoming,NA
45162,60886,Oregon,Jackson County
45163,60887,Oregon,Jackson County
45164,60888,Oregon,Jackson County
45165,60889,Idaho,Cassia County
45166,60890,Idaho,Cassia County
45167,60891,"[Idaho, Idaho]","[Minidoka County, Cassia County]"
45168,60892,Oregon,Jackson County
45169,60893,Oregon,Jackson County
45170,60894,Oregon,Jackson County
45171,60895,"[Oregon, Oregon]","[Jackson County, Josephine County]"
45172,60896,Oregon,Jackson County
45173,60897,"[Oregon, Oregon]","[Josephine County, Jackson County]"
45174,60898,Oregon,Jackson County
45175,60899,Wyoming,NA
45176,60900,Oregon,Jackson County
45177,60901,Oregon,Jackson County
45178,60902,Oregon,Jackson County
45179,60903,Oregon,Klamath County
45180,60904,Oregon,Klamath County
45181,60905,Oregon,Jackson County
45182,60906,"[Oregon, Oregon]","[Jackson County, Josephine County]"
45183,60907,Wyoming,Platte County
45184,60908,Oregon,Klamath County
45185,60909,Oregon,Klamath County
45186,60910,Oregon,Curry County
45187,60911,Oregon,Curry County
45188,60912,"[Idaho, Idaho]","[Cassia County, Oneida County]"
45189,60913,Idaho,Cassia County
45190,60914,Idaho,Cassia County
45191,60915,"[Idaho, Idaho]","[Minidoka County, Cassia County]"
45192,60916,"[Idaho, Idaho]","[Minidoka County, Cassia County]"
45193,60917,"[Idaho, Idaho]","[Cassia County, Minidoka County]"
45194,60918,"[Idaho, Idaho]","[Minidoka County, Cassia County]"
45195,60919,"[Oregon, Oregon]","[Jackson County, Josephine County]"
45196,60920,Oregon,Jackson County
45197,60921,Wyoming,NA
45198,60922,"[Oregon, Oregon]","[Jackson County, Josephine County]"
45199,60923,"[Oregon, Oregon]","[Josephine County, Jackson County]"
45200,60924,Oregon,Jackson County
45201,60925,"[Oregon, Oregon]","[Jackson County, Josephine County]"
45202,60926,Idaho,Bannock County
45203,60927,Oregon,Jackson County
45204,60928,Oregon,Jackson County
45205,60929,"[Oregon, Oregon]","[Jackson County, Josephine County]"
45206,60930,Oregon,Jackson County
45207,60931,"[Oregon, Oregon]","[Jackson County, Josephine County]"
