HID,TID
511210215002365,188
511210215002353,1034
511210204002451,1132
511210215002352,693
511210215002349,610
511210204002416,1132
511210215002343,1045
511210204002418,1132
511210215002347,1032
511210215002332,370
511210215002331,846
511210215002348,610
511210204002415,351
511210215002342,1315
511210204002419,351
511210215002345,35
511210215002351,1293
511210204002429,540
511210215002346,1098
511210215002336,610
511210215002350,610
511210204002456,581
511210215002340,1045
511210215002344,1045
511210215002330,399
511210215002339,763
511210215002341,1315
511210204002457,1132
511210204002452,1132
511210215002327,1330
511210215002333,370
511210204002458,1132
511210215002334,370
511210204002453,1132
511210215002338,1315
511210204002446,540
511210215002335,370
511210215002337,1315
511210204002454,1132
511210204002443,540
511210215002328,1330
511210204002445,540
511210204002447,540
511210215002321,103
511210204002470,1132
511210204002437,540
511210204002472,94
511210204002476,94
511210204002439,540
511210204002471,94
511210204002449,540
511210204002444,540
511210204002473,94
511210204002417,1132
511210204002450,540
511210215002326,520
511210204002474,94
511210204002477,94
511210204002463,581
511210204002442,540
511210215002324,520
511210215002312,645
511210204002448,540
511210215002320,103
511210215002322,1098
511210215002323,520
511210204002465,1132
511210204002441,540
511210215002319,1032
511210204002475,94
511210204002455,1132
511210215002329,1330
511210215002325,520
511210215002310,1098
511210204002478,94
511210204002467,1132
511210215002311,1085
511210215002318,1032
511210204002460,1132
511210204002438,540
511210215002314,399
511210204002440,540
511210215002316,1045
511210204002459,1132
511210204002461,1132
511210215002305,465
511210215002313,645
511210215002303,1045
511210215002306,465
511210204002493,351
511210215002308,1175
511210204002462,1132
511210204002496,351
511210205001150,687
511210204002466,581
511210215002315,846
511210215002309,1098
511210204002464,1132
511210204002494,540
511210204002481,793
511210204002468,1132
511210204002491,351
511210215002307,465
511210204002490,351
511210215002317,8
511210215002302,1045
511210204002492,351
511210204002483,793
511210204002479,793
511210215002304,465
511210204002497,540
511210204002469,581
511210204002498,540
511210205001162,604
511210215002300,399
511210204002484,793
511210204002495,540
511210204002486,351
511210205001158,604
511210205001151,687
511210204002480,793
511210204002489,351
511210205001159,604
511210215002301,763
511210205001165,272
511210205001152,687
511210204002488,351
511210204002499,351
511210204002485,351
511210205001156,272
511210205001167,272
511210204002487,351
511210205001149,687
511210205001153,272
511210205001186,604
511210205001182,272
511210205001166,272
511210205001155,272
511210205001177,272
511210205001181,272
511210205001184,272
511210205001170,604
511210205001164,272
511210205001187,604
511210205001175,272
511210205001157,114
511210205001160,604
511210204002482,793
511210205001179,272
511210205001178,272
511210205001185,272
511210205001183,272
511210205001174,604
511210205001194,687
511210205001176,604
511210215002397,67
511210205001172,272
511210205001161,604
511210205001198,687
511210205001193,687
511210205001168,272
511210205001169,604
511210215002381,1461
511210205001163,272
511210205001154,272
511210205001190,27
511210205001199,687
511210205001197,687
511210205001188,27
511210205001192,27
511210205001196,687
511210215002390,566
511210215002396,770
511210205001189,27
511210205001171,604
511210215002398,215
511210215002394,395
511210205001180,272
511210215002392,188
511210205001191,27
511210215002370,1035
511210215002393,1407
511210205001173,272
511210205001195,687
511210215002374,1303
5112102030021,1013
511210215002388,548
511210215002387,1468
5112102030024,600
51121020400278,94
511210215002375,208
511210215002385,17
51121020400277,94
511210215002395,690
51121020400275,94
5112102030025,600
5112102030022,600
511210215002383,923
5112102030020,600
511210215002380,388
5112102030039,1199
511210215002386,465
511210215002371,1045
511210215002377,463
511210215002391,1179
5112102030038,1199
51121020400271,1271
511210215002373,665
51121020400270,1271
5112102030034,1199
511210215002378,13
511210215002399,1363
511210215002389,1035
5112102030031,125
511210215002382,1066
51121020400269,1271
5112102030018,1013
51121020400265,94
5112102030019,600
51121020400276,94
511210215002384,183
51121020400297,511
51121020400298,511
51121020400279,94
511210215002379,852
5112102030030,125
511210215002376,1112
5112102030027,600
511210215002372,452
51121020400264,1271
51121020400290,511
51121020400266,1271
5112102030033,1199
5112102030023,600
5112102030035,1199
5112102030032,1199
51121020400273,94
5112102030037,1199
5112102030028,600
51121020400268,1271
5112102030036,1199
5112102030026,600
5112102030013,125
51121020400293,511
51121020400263,94
5112102030017,1013
5112102030014,125
51121020400261,1271
5112102030016,1013
51121020400267,1271
5112102030029,125
51121020400260,1271
5112102030015,600
51121020400274,94
51121020400289,511
511210205001101,1403
51121020400282,511
51121020400280,94
51121020400284,94
51121020400294,511
511210205001103,1403
511210205001102,1403
5112102030010,125
51121020400296,511
5112102030011,600
51121020400262,1271
51121020400291,511
5112102030012,125
51121020400281,94
51121020400288,511
51121020400292,511
5112102030060,1013
511210205001111,27
511210205001100,1403
511210205001104,27
511210205001115,687
5112102030062,1013
51121020400285,94
51121020400299,511
51121020400287,511
5112102030067,29
51121020400286,511
51121020400295,511
51121020400283,94
5112102030075,884
5112102030079,884
511210205001110,27
511210205001125,687
511210205001112,27
511210205001124,687
5112102030070,29
5112102030068,29
5112102030061,1013
5112102030065,1013
5112102030063,1013
5112102030049,125
5112102030071,29
511210205001114,687
5112102030064,1013
5112102030046,125
5112102030074,884
511210205001109,27
5112102030069,29
511210205001105,27
511210205001107,27
5112102030072,926
5112102030047,125
5112102030073,1237
511210205001118,27
5112102030078,884
5112102030077,884
511210205001117,687
511210205001122,687
511210205001116,687
511210205001120,27
511210205001113,27
511210205001123,687
5112102030041,125
511210205001108,27
511210205001137,114
511210205001119,27
5112102030053,125
511210205001129,687
5112102030043,125
5112102030050,600
5112102030058,600
5112102030048,125
5112102030051,125
511210205001136,982
511210205001131,687
5112102030052,600
511210205001121,687
511210205001145,687
5112102030055,600
511210205001141,982
511210205001144,114
511210205001140,982
51121020400218,511
511210205001146,687
51121020400212,686
5112102030040,1199
511210205001126,687
511210205001106,27
5112102030044,600
5112102030045,600
51121020400209,1095
511210205001142,982
51121020400208,481
5112102030054,600
51121020400216,1095
51121020400214,1271
511210205001133,114
511210205001132,687
511210205001128,272
51121020400211,1095
511210205001134,114
5112102030059,600
5112102030057,600
511210205001130,687
511210205001135,114
5112102030076,884
51121020400204,1095
51121020400236,481
51121020400235,481
51121020400239,481
51121020400230,1145
51121020400233,1145
511210205001143,114
51121020400203,686
511210205001148,687
51121020400215,1409
511210205001127,272
51121020400217,511
51121020400226,1145
51121020400225,1145
51121020400206,1271
511210205001139,982
51121020400221,1145
51121020400210,1095
51121020400234,481
511210205001138,114
511210205001147,687
51121020400213,1145
51121020400200,1095
51121020400205,1145
51121020400237,481
51121020400223,1145
51121020400232,1145
51121020400255,1271
51121020400222,1145
51121020400219,481
51121020400202,94
51121020400229,1145
51121020400227,1145
51121020400224,1145
51121020400201,94
51121020400207,511
51121020400231,1145
51121020400252,481
51121020400238,481
51121020400257,1271
51121020400253,1271
51121020400220,1145
51121020400246,481
51121020400254,481
51121020400249,481
51121020400242,481
51121021000332,863
51121020400247,481
511210204002404,351
511210204002406,351
511210204002407,351
511210204002412,351
51121020400240,481
51121020400259,1271
511210204002410,351
511210215002006,888
511210204002409,351
51121020400256,1271
511210215002004,888
51121020400245,481
511210215002002,888
511210215002005,888
511210215002000,449
51121021000328,1205
511210215002003,449
511210204002401,540
51121021000329,863
511210204002402,351
511210215002001,979
51121021000333,863
51121021000325,1205
511210204002314,966
51121021000323,1205
511210204002312,966
511210204002414,351
51121020400258,1271
511210204002313,966
51121021000321,1205
511210204002310,124
511210215002007,888
511210204002403,351
511210204002408,351
511210204002306,124
511210204002405,351
51121021000324,1205
511210204002311,124
51121021000331,863
511210204002400,540
51121020400244,481
51121021000330,863
51121021000326,1205
511210204002413,351
51121021000327,1205
51121020400241,481
51121021000334,863
51121021000314,1205
51121020400250,481
51121020400251,481
51121020400248,481
51121021000315,175
51121021000313,1205
51121020400243,481
51121020400228,1145
51121021000322,1205
511210204002411,351
51121021000352,709
51121021000317,175
51121020400607,1418
511210204002303,1427
51121021000319,175
51121021000354,106
511210204002305,124
51121021000356,106
511210204002309,124
511210204002302,124
511210204002307,124
511210204002315,966
511210204002308,124
51121021000320,175
511210204002301,124
511210204002333,966
51121021000316,175
51121021000350,709
51121020400610,444
51121021000351,709
51121020400612,444
51121020400606,1418
51121020400605,1418
51121021000318,175
511210204002330,803
51121021000355,106
51121020400604,1418
511210204002300,124
511210204002334,966
51121021000346,977
511210204002337,966
511210204002304,124
51121021000353,106
51121020400608,1418
51121021000343,863
51121021000345,977
51121020400614,149
51121020400613,444
51121021000347,508
511210204002336,803
51121020400603,444
511210204002321,124
51121021000349,508
511210204002332,966
51121021000375,863
51121021000339,977
51121021000377,863
51121021000336,508
511210204002324,124
51121020400611,444
51121020400628,149
511210204002320,966
51121021000337,508
51121021000342,863
51121021000376,863
51121021000374,863
51121021000340,508
51121021000372,863
511210204002335,966
511210204002331,803
511210204002317,966
511210204002319,966
51121020400629,149
511210204002316,966
51121021000338,508
51121020400601,1418
51121021000371,106
51121021000344,863
511210204002323,124
51121020400632,149
511210204002328,124
511210204002329,966
51121021000373,863
51121020400630,149
51121020400600,1418
51121020400627,149
51121021000367,863
51121021000335,977
51121021000348,508
51121021000341,863
51121020400609,444
511210204002357,94
51121021000370,863
511210204002326,124
51121021000378,863
511210204002351,793
51121020400626,149
51121020400602,1418
511210204002322,124
511210204002327,124
51121021000365,106
51121021000366,1112
51121020400636,945
51121021000362,106
511210204002352,793
51121021000369,863
511210204002325,124
51121021000364,1112
511210204002340,803
51121020400621,149
51121020400617,149
511210204002353,793
51121020400633,945
51121020400631,945
51121020400635,945
51121021000361,1112
51121021000363,106
511210204002359,581
51121021000360,106
511210204002318,966
51121021000368,863
51121020400634,945
51121020400619,149
511210204002350,793
51121020400623,149
511210204002356,793
51121020400618,149
51121020400616,149
511210204002343,966
51121021000390,1207
511210204002342,966
51121021000357,106
51121020400649,945
51121021000359,106
51121021000397,1207
51121021000396,1207
51121020400648,945
51121020400625,149
511210204002355,793
511210204002345,803
51121020400620,149
51121021000392,1207
511210204002354,793
511210204002347,966
511210204002339,966
51121020400655,599
51121021000393,397
51121020400622,149
