FromBus,ToBus,LineID,kV,metres
22226,22235,9967i,230.0,65.6299322918
42114,29295,17445a,115.0,161.599508828
20331,20362,38648d,115.0,391.14535678
24131,24094,26857a,115.0,68.6039938212
10175,10177,28499e,138.0,157.272992677
8957,14922,32555c,69.0,248.852511997
18136,35399,42274b,161.0,85.3725659974
61520,61517,53614,230.0,3562.70514469
44297,25348,44879c,115.0,9437.76439449
52336,42562,26118a,115.0,18066.8750006
59497,59456,61301,69.0,26905.2053055
58441,58440,52829c,115.0,41.0421380733
49840,49841,64867b,500.0,567.135039349
29461,29454,28874c,138.0,18756.8389349
38212,57282,52000a,345.0,705.990341287
15342,21069,44948,500.0,29845.0352726
44554,41268,21716,230.0,23722.1675214
56988,57266,66102b,138.0,8808.69361781
62830,62834,69639b,138.0,1346.96313995
55978,55979,65226b,230.0,547.436004086
56567,63644,70357b,138.0,48525.792307
64028,64030,52562b,115.0,49.7306578621
47176,55990,65188,230.0,1906.30688836
19883,40048,26529b,138.0,123.192836725
18505,18506,35256,115.0,261.244131654
53543,51009,43418,69.0,11695.1005099
49470,49346,63327a,230.0,195.535333857
35999,44856,3660,100.0,4137.61610406
21344,21345,49460a,138.0,275.728913864
42672,42679,11922b,138.0,5966.65567737
61398,61399,53608a,230.0,40.4466054332
16509,16510,23240a,138.0,20.7615160247
57885,57924,53470b,115.0,4473.0398013
17574,44192,1585e,161.0,429.649449556
12475,17825,5016b,138.0,4051.94815564
48758,49509,72662a,115.0,417.31487882
34007,34009,17548d,115.0,278.193914413
28424,28423,14201b,230.0,43.8676780684
64053,64054,55459a,138.0,50.2787797013
26511,26512,1683a,345.0,17.8935908351
21006,20944,44092a,138.0,8992.59391635
48831,46189,72804,60.0,22908.040748
35591,40838,34494,230.0,18350.0341646
15506,8859,13391,138.0,74.454383601
25394,44602,21588a,115.0,377.079366905
39563,31262,21950,115.0,12520.4983899
10868,10875,1445c,138.0,3395.76844134
62299,62309,31775c,115.0,926.673740304
58913,58911,57268,115.0,4755.62758564
16787,16836,40814a,230.0,1371.52609491
49050,47013,72979,60.0,2000.46848994
16125,16126,41892b,69.0,66.9878342266
29644,33517,16291b,138.0,9247.18495993
55074,54881,68011a,69.0,1551.0298829
44105,35233,13567,69.0,1884.58798842
8966,13065,37990b,69.0,2517.22388769
19230,39823,14442b,138.0,1666.9575157
24415,24403,24583,115.0,12602.5353382
9765,29567,11213,230.0,73.0368413471
21872,21895,29984k,161.0,3619.33220203
27880,27889,847b,138.0,105.388796737
9642,9643,41718a,138.0,287.795753896
32759,44135,183,69.0,5337.57511168
52619,52595,4183,138.0,2542.86936086
49309,47946,64609a,230.0,32313.8389392
63513,63222,69794j,138.0,34.8180637118
58742,58775,52865e,115.0,2501.71327248
55585,55591,68456b,69.0,30210.5956035
54344,54352,53746b,230.0,381.594205839
36660,36661,37241b,161.0,265.184525343
46515,46555,63586b,115.0,66.432910652
21301,21303,36891a,115.0,10361.4618796
35564,34975,16652,69.0,7428.15390238
18111,21345,32004d,115.0,3084.06084711
13507,20613,17206,230.0,4126.43787388
62044,23856,23061a,115.0,33.5068988562
44002,44010,2403d,100.0,671.371029571
16831,27288,33840d,115.0,74.0771778527
52762,52766,34288,115.0,3355.60168671
34764,34765,6131c,115.0,149.549278959
62315,30831,6003a,230.0,41.5732005112
36591,39775,43414b,161.0,26325.2172431
55365,55366,68122,345.0,3559.78683989
63111,63113,70416a,138.0,21741.4199509
57901,57902,53080a,115.0,46.3084981605
19078,41520,41708a,115.0,63.4376278855
64353,64362,54131,115.0,5080.1497319
63485,63483,70059d,138.0,34.5352231425
30738,44309,43898b,115.0,398.838137821
41821,37100,10315b,138.0,48.2745014832
20354,20353,10556b,230.0,26.1525150656
31796,31818,12824c,230.0,33.2113912086
43986,19558,26492b,115.0,28.1318344351
44116,35228,22562e,138.0,129.339972464
20848,20849,24817b,69.0,14.9648357022
16969,44207,39218c,138.0,35853.0902324
35490,9305,40658b,138.0,7121.89398388
56211,56210,65894a,138.0,2791.91283015
55426,55595,68555b,138.0,104.706068962
11408,11409,39601b,115.0,16.4749463927
57836,57844,66611,138.0,8016.45248256
53124,53099,1746,115.0,500.895343529
36492,36516,16192a,161.0,30938.6362881
46785,62618,62807a,60.0,1381.57169316
26419,26351,41776f,500.0,74.5851241014
62541,62548,23109b,345.0,97.9168209323
58394,58395,59959b,57.0,115.173686518
11309,11300,34814b,161.0,53.20688843
11325,11303,16873b,115.0,101.16118587
38895,38925,19725a,120.0,76.3522940441
37507,44577,1319,230.0,958.676509078
55753,54894,66774,138.0,119.515632147
35108,35109,12963a,161.0,89.761667536
18674,18675,4574d,115.0,666.192154625
47228,47988,72020d,69.0,2221.00823128
44585,40320,3387f,500.0,4105.09755368
8964,8963,42737b,115.0,11070.8866803
8977,12891,6568,69.0,53.1433039009
16494,16495,21282d,115.0,3594.60457471
43876,25296,4121d,115.0,21069.6670977
43971,33855,2035a,115.0,97.0198783526
18947,34781,11917b,230.0,373.336511409
30934,30994,9439b,345.0,71039.5212378
28269,28271,11543b,69.0,264.896139286
44295,44297,45533a,115.0,270.104485661
50278,50496,42410c,100.0,6370.92284834
40361,40391,16222d,345.0,9805.7269469
27288,16828,30676d,69.0,189.014148471
21735,15371,41298a,115.0,2276.64677126
30997,31022,48061,69.0,9820.21170973
42234,42286,20007a,115.0,454.530782101
63470,62903,69288f,138.0,741.588660346
56734,57126,66627,138.0,46.1492493236
61739,57862,53596,230.0,13212.1064424
55040,55043,66725b,345.0,16323.1165509
62543,62544,31254b,345.0,99.2164736464
38605,38590,20778b,138.0,9591.74685353
65693,65697,60760,115.0,141.834179793
47526,48371,63312a,66.0,156.498991139
54251,54252,53911d,230.0,110.026770434
62393,39756,25741b,161.0,3671.57523718
9114,13546,31435a,230.0,2832.94018571
38380,38381,42826a,161.0,138.72904205
17876,17877,46321a,69.0,7.35331421144
64127,64123,56866a,115.0,767.425757757
47329,46305,64655,115.0,63492.2265379
19885,19886,45863b,138.0,21.5628774118
62474,16934,31667c,69.0,4957.89938309
21135,21132,20135a,100.0,4753.52365197
20378,20379,45871,115.0,56.4471131266
17795,27929,130d,115.0,104.781810238
63169,63176,69622b,138.0,7033.28105478
9599,27781,16790a,230.0,143.335103638
50173,50136,14977b,69.0,106.271900053
56908,56926,67761b,138.0,16356.3751979
13111,25097,16339d,230.0,27334.6573782
11357,18615,18488b,100.0,2259.87268965
57872,57900,53075,115.0,4893.83010061
45260,35734,16131c,161.0,67.3907301551
39128,39287,42640b,230.0,54331.2744784
18505,18506,5883a,115.0,261.244131654
64351,64350,56980,115.0,16.3722541516
35743,35792,14975,115.0,2267.79391613
19444,19423,8738c,115.0,27.2260921158
50270,36758,4091,100.0,147.613143839
21343,29864,52013c,115.0,49.6302902251
18918,18922,20580a,69.0,598.523205367
16606,16605,11416a,138.0,9.87613366874
20965,17776,46683,230.0,13903.7585987
29622,29606,19941a,345.0,4107.0483952
58742,58775,52877s,115.0,2501.71327248
43373,40528,12366d,345.0,36587.2524709
51494,51482,8087a,138.0,13195.9358928
45555,23612,9860b,115.0,2556.116305
18711,18710,49584b,69.0,12852.9651558
26737,26725,27746b,115.0,35.757070895
29381,29382,22769f,69.0,1877.31106064
14108,13876,1580,230.0,7970.37200902
44889,51777,8580c,100.0,6405.18913967
48102,49287,63235a,115.0,3169.89446895
45756,45757,49288a,115.0,115.838022966
57945,57975,58262,69.0,12176.125593
57186,57187,67464b,138.0,3875.29151456
49554,47942,73586a,66.0,148354.310967
31554,45543,48199a,115.0,85.6103614408
52656,32565,47359,115.0,2455.1200158
9498,9499,43296e,115.0,242.102785383
17943,17941,9335a,115.0,6863.16839773
57305,57810,66566,230.0,12693.6709631
15313,15314,26763b,230.0,335.439994403
56003,48144,62845b,230.0,183945.124716
56928,56929,66133b,138.0,890.649435476
43154,35675,20329a,230.0,88194.58442
57879,57931,53588,230.0,13880.9007717
55995,49646,64881,115.0,11117.3181515
55288,55662,68737,138.0,4568.08078728
47872,47280,63455b,69.0,2638.10094329
56844,56843,67551,69.0,5696.77631419
12465,12464,39377a,69.0,146.678222733
59862,59861,61759,69.0,23.4659147303
11513,11548,46370,115.0,1553.37364509
47088,49090,71587,60.0,5637.34367427
35864,19312,19955a,115.0,22.8535322664
21341,29869,49463f,161.0,687.17111575
11534,11573,10081b,115.0,1022.09255337
37772,37817,42172,69.0,14647.8769899
61814,61815,35968a,69.0,79.1555017028
18110,18111,49461a,115.0,17.1081224565
37669,52891,11977c,161.0,585.036431907
56182,56191,65830e,138.0,8489.68168141
29256,29199,45415d,230.0,79.8808693029
21020,22859,41765c,161.0,266.381813657
26803,26837,49532b,161.0,259.429337159
10151,10136,47614a,69.0,198.236007435
29401,22903,29306c,69.0,41.5110686856
65028,65083,52410c,230.0,4748.64356803
11576,11511,41731a,230.0,7053.69384975
63223,63534,69351h,345.0,17539.6662995
12059,12101,48015a,69.0,625.577533699
32377,32378,36805h,100.0,146.64636008
51779,51780,13365a,230.0,249.018779681
29228,29761,5907,138.0,3970.72786784
16719,53000,17382a,100.0,71.4627452917
18812,18815,35600a,100.0,589.417764267
52322,52364,48396c,230.0,3264.28307304
38817,18210,9423a,115.0,33.3444647952
28368,9588,39685a,115.0,57.0124966333
55255,55291,68667d,345.0,6519.34372497
9415,9416,34879a,69.0,3762.84761841
55972,62748,65197e,230.0,6703.01236989
19612,24636,28768b,138.0,2369.95922921
52143,52131,25544a,100.0,30.1136350582
14777,14832,48112b,230.0,16916.6759081
40482,37246,5414b,138.0,6718.30363026
21888,22104,29509a,230.0,29160.8212582
11517,11540,26984,115.0,95.8848510378
28451,28367,14289a,115.0,3277.0720944
9511,9509,11223f,230.0,978.084152143
59326,59332,55951,115.0,2253.24164503
64660,64669,52948,115.0,3604.14943018
11972,15202,33525c,345.0,11385.9283694
53298,31634,21969b,115.0,48.2483394401
35750,35785,9880,161.0,6401.95459929
38254,38253,46569b,138.0,1067.18502663
47471,46467,64065,138.0,3401.46192422
11667,11670,38032,115.0,12003.1845591
55611,55612,68544g,138.0,5033.33044157
14751,20183,15138,138.0,37707.1804097
53330,53339,8819c,138.0,250.205896634
16514,42719,43293d,138.0,45.4476392269
46031,48776,70610,60.0,3234.37460557
59856,59852,62598,115.0,1615.92544076
50813,50814,9240c,230.0,185.756129429
60957,60958,52627b,115.0,39.6929521474
51535,51536,21656b,138.0,33.9790925397
39319,39317,16710d,115.0,203.385779945
19892,19891,15251a,69.0,23.6607845823
13781,13824,23469a,161.0,11316.9116541
11423,11449,22973c,345.0,245.962908206
50297,50298,20139a,115.0,18.5352856609
43119,43128,13038b,115.0,80.270529557
41083,53704,7483a,161.0,9634.80775274
28479,18118,19720,138.0,11899.3768562
62652,47647,72039b,60.0,1723.69153223
36800,53412,30532i,161.0,2732.64673989
19107,52691,22745b,115.0,296.526790577
20783,32301,34144a,161.0,490.243413663
47509,48471,64081a,230.0,94.0254079046
9281,38293,5758b,69.0,11171.4795883
48851,55864,63865b,115.0,11489.2392042
32414,31304,47019,69.0,2925.68786248
12386,12389,1102,115.0,2929.34897743
51465,38030,26891c,100.0,9252.7620732
37502,19087,7928,115.0,6730.10360994
14785,20192,2071b,138.0,1211.65441305
9868,9867,27700b,115.0,1598.52061396
17569,10839,35171b,115.0,71.0894111872
63980,63982,52900e,230.0,137.535118868
37400,37365,34828b,161.0,9396.77300004
48160,46522,65220c,500.0,130063.301215
27212,9170,29812,161.0,3104.45690202
54116,54138,52224e,345.0,3133.78226266
13132,13111,6701a,138.0,1856.29485999
19382,24361,12133a,115.0,21014.0958142
42069,42062,14357c,115.0,270.134265078
26819,18717,11890b,230.0,309.03579588
12809,12824,571,230.0,14485.089569
44334,44333,1154b,100.0,6.20252935824
57366,57367,66262b,138.0,300.568824862
15748,15834,46305,161.0,61272.9207202
37070,42862,30634,115.0,22057.3919872
18972,18971,13617,115.0,5960.35590653
31465,52830,2444b,115.0,22.6852327167
23665,23668,11537,115.0,2199.37112775
16610,16609,19750a,115.0,11.9565954003
37914,37916,4441b,115.0,2961.28896113
55297,55632,68138b,138.0,1397.68444169
54934,54935,66852c,115.0,173.41624409
27902,9650,43551b,230.0,61.2471666356
30394,30393,8133,138.0,5209.68346931
46456,46191,65261,115.0,21297.4008558
17598,17596,40911d,230.0,140.990849813
21134,21135,45265f,115.0,670.696967175
40233,40234,1858a,115.0,2577.19681804
43009,42992,29032a,230.0,6762.56393479
52002,34845,26505b,230.0,5844.52166915
20849,29359,11346e,69.0,212.930818799
54873,55102,66937,138.0,12830.549869
9640,29548,6382c,230.0,7071.07573791
53924,53922,57019b,115.0,214.715647932
8920,12878,27674a,69.0,55.3645074766
29625,29646,48442a,115.0,40.8162514892
29070,29096,36654a,115.0,195.16864259
52518,38089,38815,115.0,4623.51983033
17516,17517,37773e,138.0,21.0654722452
44271,44270,32839a,500.0,268.238740339
56304,56225,65636b,138.0,56665.2206367
50250,50251,41239c,345.0,910.818631223
37984,53471,26325c,100.0,2394.99455829
49856,44685,6509,138.0,57483.2118589
13371,17938,24631a,115.0,1027.48678679
25174,12596,39502,345.0,14341.8478701
20912,25525,4548h,230.0,71.8804951274
21336,21331,4771b,115.0,1318.5952279
43137,43080,16222b,345.0,5984.50260824
59589,59591,58645,230.0,288.723556531
25569,21266,9158c,115.0,1915.06137611
39942,40023,17945a,115.0,1133.74886629
40362,40363,2824c,138.0,176.130444221
59304,59257,55954,115.0,12544.1453727
33677,33705,30595a,115.0,2969.83301704
41296,41303,5028,115.0,5101.20611113
56598,56597,67415,138.0,16434.1223641
28649,42123,2383e,138.0,3652.10127363
63485,63486,69896g,138.0,10.195045799
54274,54284,53699a,115.0,1338.58823783
27375,27376,39622e,345.0,14169.896759
56430,56423,67043b,138.0,7599.04798553
33481,33501,24684,138.0,8121.74514605
63001,63509,69794e,138.0,155.96426152
43307,38767,10037,138.0,12874.7663742
16246,16245,24197b,345.0,46.8838685615
51169,51166,18247a,230.0,36651.352693
28807,29780,48994a,69.0,20705.9138585
19893,34961,23121c,138.0,11120.5422581
24421,43545,42571,230.0,4824.58044614
55385,62768,68558,138.0,8412.5817663
54090,54091,53896a,230.0,24.5533591406
11461,18742,49539,161.0,18990.7420028
27640,27586,18453d,161.0,8139.38039234
63579,62904,69277f,138.0,193.814819598
50278,50279,32270c,100.0,3374.79091558
43364,40528,47868b,138.0,31755.3785249
61927,61930,3118c,161.0,68.0658948773
24705,24717,10296b,115.0,586.293818809
40555,40554,40101b,115.0,20771.2011972
56536,56498,67029b,115.0,7482.55044215
40023,43146,17945b,115.0,2373.91932786
35683,35638,39169,69.0,39.3456632818
54218,54219,53798c,115.0,202.544900337
31869,31852,18039b,138.0,137.14715536
28673,28672,44267a,115.0,11.0185568143
64505,64510,58959a,57.0,175.037170199
30915,30916,527c,138.0,177.223156508
27932,27930,27985b,69.0,66.8612201432
17290,10769,20741b,138.0,179.328588767
10304,10270,22082a,115.0,40794.6335841
59041,59043,56049b,115.0,222.620415491
11338,11389,47437d,69.0,5299.62383323
11335,11313,51116b,115.0,11117.0363716
12372,12373,2169,345.0,12640.8493439
64965,64966,54029c,69.0,13.347579988
33233,33207,11196b,115.0,20920.2661111
23834,23838,29581e,138.0,2001.88032313
22173,16253,43305e,138.0,225.569842473
49384,62708,70987,115.0,27273.2641801
30753,30732,47142,69.0,5248.67598483
44445,34833,44378a,115.0,10455.5228232
39341,39364,2641b,115.0,9892.89052958
29300,29301,35223a,69.0,171.741839247
30867,30871,1791b,230.0,9343.32136993
31650,14256,31833a,138.0,4217.39299683
28157,28164,39235,138.0,7909.17117163
29298,29299,23315a,138.0,4010.18410808
28165,28169,33426,115.0,2400.73805638
52857,52938,4217b,161.0,389.07067798
29142,10724,17646,115.0,32798.8339245
26124,26126,5954b,115.0,34.4912234438
57052,57053,67779a,345.0,528.938499212
11762,11761,5603b,115.0,31.0015150976
9600,9599,7070a,230.0,26.1351712174
23656,50796,19034,138.0,3139.61855418
59938,59939,58485,500.0,371.469894934
47137,62690,63661b,500.0,2740.15267458
52322,52364,37314c,69.0,3264.28307304
32867,32863,24266c,138.0,503.559017083
32380,51166,24476d,345.0,132758.183164
29688,28768,19422a,115.0,7373.7071521
62343,62335,6847c,161.0,128.088776888
45228,45207,15754b,115.0,1094.15346057
49309,49655,62937,230.0,58742.1287523
34123,34125,24093c,100.0,1785.816943
23788,24115,29421a,230.0,6940.80084436
11704,11703,2800,115.0,1582.11840161
33274,19139,13572f,115.0,39.5332099667
41365,41279,27507c,230.0,13672.7377446
62219,62224,14392a,161.0,2706.28758777
64135,64136,59764,115.0,23.6439717902
18092,28479,7656b,230.0,7163.59503243
46327,46271,74280b,66.0,5421.39278445
38473,38510,33376b,115.0,15488.9025899
20910,20914,9464e,230.0,2590.59415506
64269,64221,54246,230.0,19087.8904313
42619,42600,14893e,115.0,180.394795033
11364,11365,34805d,115.0,33.9049588193
61930,61932,3118d,161.0,122.366127637
14093,44355,24077,230.0,34586.6208159
26625,26624,33789g,138.0,1172.41725066
53670,41745,10903,161.0,1140.22584104
14491,14472,40010b,500.0,2013.28701693
13928,13929,40a,345.0,74.0595284752
26823,26825,35842a,69.0,76.7721369508
47537,47871,64825a,230.0,7905.34915039
48830,46697,73119,70.0,3201.50649864
50292,38003,26584b,230.0,7340.11024131
59671,59673,57182,115.0,308.927692891
29958,29959,35884d,115.0,59.7263345903
56611,57156,67404b,138.0,988.184409732
64031,64033,62170b,115.0,74.8914453908
41027,45359,8827a,161.0,62.0001123839
31489,31490,13297a,69.0,314.478267567
25850,25851,41094b,161.0,293.840686286
43675,62000,30825a,115.0,204.852238789
54923,54925,66848,115.0,18822.2683495
47331,47553,64452,69.0,10656.7351921
9852,25956,23272c,230.0,92203.587051
17851,29369,33518,115.0,10211.4566214
28289,23079,31937a,69.0,20660.1003028
33531,33491,34113b,115.0,5253.64214524
31328,31331,49302,69.0,14989.4844536
36682,18953,34831a,230.0,4185.96081777
57837,57843,66607a,69.0,148.405562929
39797,52632,35849a,161.0,6455.86537036
14203,45244,10609,69.0,1034.88129612
43618,43619,3814a,115.0,2570.00041561
64655,64654,55499b,115.0,25.6331915927
56693,56692,66541,115.0,83.3752009149
9303,9304,41126b,138.0,12.370822718
32835,51362,16532a,230.0,141.938517873
15176,16287,30282,115.0,5191.25172993
62499,31317,38432a,138.0,5116.92597341
31800,31832,25386a,230.0,11812.3685886
59846,59848,52240j,345.0,285.659630904
9751,30160,13527b,138.0,11380.668548
18393,18399,47302b,100.0,16.3844795747
38515,38444,48685a,69.0,37.983824333
14872,14871,45349b,161.0,604.870454926
14556,14535,22766d,115.0,13711.5621071
23707,23700,48875i,230.0,5346.08009758
33534,28001,9741b,100.0,16829.3868228
55135,55136,68237b,138.0,1045.69469308
29075,29280,25527b,115.0,19287.9284859
33091,33092,14972c,115.0,5197.42141959
54749,54772,56718a,69.0,8190.73415983
15325,18842,47117e,138.0,4392.16028776
27183,19787,7237b,230.0,57.5017737884
32050,32051,45118c,138.0,227.898174594
30291,30304,49486h,115.0,1303.93022072
44617,23685,25500a,115.0,6061.53348413
32886,9623,8512c,230.0,6029.3692713
63635,63075,69503b,345.0,77750.7972461
8921,15063,22240,69.0,3447.83512732
36725,36708,23277b,230.0,13844.845385
10190,10177,35041e,138.0,161.584470755
56716,56650,67437a,138.0,3129.54409569
15273,22888,24756b,138.0,1012.25359886
22287,22262,46740a,115.0,11524.5243748
9655,9656,24452c,115.0,15.4697984577
40268,42862,34367b,230.0,24354.6804846
16460,16461,12496b,138.0,5.21353226114
38012,19055,21403b,230.0,59.4675548292
14007,24572,40359b,230.0,5749.12432453
36120,36119,45290f,230.0,17.0571752302
26767,26768,31631,115.0,17213.4421829
49996,50000,30291,230.0,38699.5078519
44515,62077,22475e,161.0,370.500940401
43674,36701,31181a,138.0,18562.4977529
44602,25394,42550a,161.0,377.079366905
39257,39230,493,69.0,175.480901208
50778,50775,50750d,345.0,34809.3527333
10178,10179,28083b,115.0,238.528704377
48034,49687,70950,115.0,940.184156335
50003,50004,25220b,100.0,102.16383725
34476,38028,50191b,69.0,15518.986758
