FromBus,ToBus,TxID,kV_fbus,kV_tbus
17231,25089,41941a,100.0,100.0
9509,9510,13274b,230.0,230.0
41561,24687,45918b,0.0,69.0
59470,59439,57208c,115.0,0.0
62044,23856,19058,115.0,115.0
10206,10219,46427,0.0,0.0
10110,10119,4336,115.0,115.0
10348,10349,47483,69.0,0.0
51219,51218,45177c,69.0,115.0
44799,37592,5649e,69.0,69.0
18821,18819,11973b,115.0,115.0
45646,45647,13686a,138.0,115.0
28634,39801,6873b,138.0,0.0
27100,27099,38813a,0.0,0.0
39120,39144,22908c,0.0,0.0
1125,21548,75500,22.0,138.0
53484,53485,33651c,100.0,100.0
30529,12794,39378,161.0,115.0
29684,28766,6016,115.0,100.0
11533,11573,28758a,115.0,115.0
18756,26189,35606c,345.0,69.0
21856,10694,35126b,345.0,345.0
11575,11534,15421a,138.0,115.0
28927,28929,22735a,69.0,0.0
3562,62286,77665,6.9,138.0
43914,43915,9023,69.0,115.0
1790,21596,76116,22.0,345.0
1989,36543,76280,6.9,161.0
54552,54555,58085c,115.0,138.0
10181,10182,32033,0.0,115.0
53594,53600,31061b,115.0,115.0
6692,9560,80415,4.16,115.0
34234,52066,45985c,230.0,230.0
53224,53164,2350c,138.0,138.0
7679,39089,81288b,4.16,115.0
31762,31776,16443c,230.0,69.0
10937,26823,30097b,115.0,69.0
54446,54444,59398a,46.0,46.0
39161,39162,27959,138.0,0.0
11398,11441,31830b,345.0,230.0
53937,53934,55214a,138.0,138.0
45549,31564,14670d,115.0,115.0
61416,61411,59820b,69.0,115.0
9452,13438,34694a,69.0,69.0
2591,63672,76780,6.9,138.0
26591,26592,12989a,115.0,115.0
58987,58988,59316b,0.0,0.0
12731,22943,33772d,69.0,69.0
17785,17784,33535d,115.0,115.0
9608,28827,4316b,500.0,500.0
16904,16942,50808,138.0,138.0
31255,31263,22486a,115.0,69.0
53433,32831,13646a,115.0,69.0
77,45995,74607,6.9,115.0
32857,32862,49319k,69.0,115.0
32038,32042,16075,138.0,69.0
40855,14657,23147,69.0,69.0
33689,33715,16030a,69.0,69.0
5325,41900,79246a,0.69,69.0
3368,22349,77494,6.9,69.0
32943,9632,17541a,500.0,500.0
24368,51700,33449b,115.0,115.0
64109,64110,60100c,0.0,0.0
58799,58801,54334,0.0,0.0
63741,63742,59249b,138.0,138.0
1725,14765,76061,6.9,230.0
13405,12534,18282c,230.0,138.0
44161,32472,33849,161.0,230.0
51334,51331,15265,230.0,138.0
13637,13610,10018,115.0,0.0
43821,40969,42285a,69.0,115.0
54541,54542,56448d,230.0,115.0
10302,10328,46214b,138.0,230.0
8718,55688,82128a,13.8,138.0
42747,53244,35289a,138.0,138.0
34114,52314,2945a,500.0,230.0
18488,18509,24343,0.0,0.0
6397,18532,80172,0.69,115.0
28375,28376,48863b,69.0,69.0
53181,45478,46709c,138.0,138.0
44375,44402,8930,138.0,115.0
25548,25547,6471a,0.0,230.0
42822,42823,10159c,230.0,138.0
52132,52145,45192,115.0,115.0
22360,22332,23011a,161.0,161.0
33105,33106,18002a,115.0,115.0
59037,59074,59309b,69.0,0.0
33392,33393,4270c,0.0,0.0
17550,10801,47774c,138.0,69.0
28349,22921,20782b,69.0,69.0
50369,34122,30078a,69.0,69.0
32422,27534,25866,69.0,0.0
37010,37011,28750b,69.0,115.0
35340,35735,5219b,138.0,345.0
38236,38456,15647a,161.0,161.0
13739,13749,43568a,230.0,230.0
1031,65455,75430b,6.9,69.0
7569,49363,81199,4.16,66.0
43345,43307,42268,138.0,138.0
31122,31123,24143a,345.0,230.0
25532,25533,25126,69.0,69.0
33590,33647,36677d,230.0,230.0
22713,25988,6952,230.0,69.0
51616,34725,33182b,500.0,230.0
30693,44358,998,69.0,115.0
52040,34239,8246a,230.0,0.0
26009,26001,7334b,115.0,345.0
27982,27948,26073c,230.0,230.0
58849,58850,57830,0.0,0.0
45739,45824,20572,115.0,161.0
10466,10471,39581b,115.0,100.0
54606,54607,59368,0.0,0.0
21145,18807,835h,345.0,115.0
42450,31068,34263b,138.0,138.0
26313,26319,21842,100.0,69.0
1565,54206,75924,4.16,115.0
31608,31609,20075a,161.0,500.0
11740,11741,3306d,115.0,138.0
19543,24392,3736a,115.0,500.0
37917,19494,36203a,115.0,115.0
63958,64046,57932b,115.0,46.0
14535,14536,7320b,115.0,115.0
37563,37564,13997a,230.0,161.0
53856,53857,56091,0.0,0.0
19751,23649,45202,115.0,115.0
21222,29975,20083a,115.0,115.0
36882,38730,49645,138.0,138.0
832,13451,75257b,22.0,345.0
11423,11449,34462a,115.0,115.0
129,48393,74655,13.8,230.0
9647,27958,50634,138.0,138.0
22476,22443,29877,69.0,69.0
4652,48903,78670,6.9,120.0
24995,24996,15839,138.0,115.0
63770,63771,54392,57.0,57.0
25570,25571,32377,115.0,345.0
16312,16313,41341,115.0,138.0
6482,48311,80238,0.69,66.0
18591,18588,26303b,230.0,100.0
24491,24487,44811,100.0,115.0
41724,37411,4881a,115.0,161.0
21219,30100,48113e,230.0,115.0
20778,20779,12468b,138.0,230.0
52067,14439,48091c,230.0,69.0
25115,20077,2628b,115.0,69.0
44760,16724,20584,0.0,69.0
19532,34538,13715b,138.0,138.0
29079,29044,2148c,138.0,230.0
11550,11516,46910b,115.0,115.0
58073,58078,54657b,230.0,69.0
43971,43972,33508c,230.0,161.0
39881,39886,3695a,0.0,115.0
33032,19038,48040a,100.0,100.0
54795,54793,58144b,138.0,138.0
52594,52616,47872,0.0,0.0
14708,14707,20130,138.0,138.0
61935,61936,6831g,100.0,100.0
28880,28881,46147a,0.0,0.0
10412,10413,32652b,161.0,161.0
24673,24674,17629,138.0,115.0
5680,32503,79555b,13.8,115.0
29199,29200,31880b,230.0,230.0
64001,64114,56254,115.0,0.0
11724,11706,38048c,138.0,100.0
10781,13735,39485a,138.0,230.0
18045,21219,18700a,115.0,230.0
4530,25930,78563,4.16,161.0
18866,18867,15142,115.0,115.0
28867,28866,31084,115.0,115.0
28320,28321,38619a,230.0,230.0
15335,15326,35048a,138.0,230.0
27092,27094,39987a,161.0,161.0
29359,20848,41571b,69.0,138.0
12607,13467,10448a,69.0,0.0
14061,19461,35085d,115.0,115.0
42958,42965,1367b,161.0,0.0
12278,12279,11870a,161.0,161.0
26611,26615,16319d,115.0,115.0
42795,41853,19407c,345.0,161.0
5082,10059,79030,4.16,230.0
3863,32522,77943,22.0,345.0
21205,29931,34914e,230.0,230.0
25173,21411,46481,69.0,161.0
24016,24017,48758a,115.0,115.0
54520,54521,59401c,46.0,46.0
7375,14279,81019,0.69,115.0
31773,31817,21037a,138.0,230.0
31114,45832,36744,161.0,161.0
21438,9121,26214b,69.0,230.0
20790,32046,21677,115.0,345.0
7227,39297,80887,4.16,115.0
15505,17841,15320b,115.0,69.0
30608,50674,43248c,115.0,138.0
45358,41012,41525,161.0,161.0
3196,37521,77332,4.16,69.0
4539,38094,78571,22.0,230.0
54596,54597,59366b,0.0,0.0
46135,62728,71249,115.0,115.0
22359,22331,6388b,69.0,69.0
7,44599,74560,22.0,230.0
61933,61930,21599c,161.0,69.0
19944,19945,5786a,138.0,138.0
5588,46810,79469,4.16,115.0
35980,51069,39438b,115.0,115.0
64487,64466,58211,69.0,69.0
13702,25097,1759,230.0,138.0
52047,52048,42727a,230.0,230.0
33670,33623,11613,115.0,0.0
16648,44724,12909c,138.0,345.0
15861,15862,6896b,161.0,115.0
22823,10102,32756,161.0,69.0
5064,47798,79016,4.16,230.0
59908,59909,57973,115.0,69.0
20361,30228,38939b,115.0,115.0
51943,51867,41377e,115.0,161.0
29062,29102,20799a,230.0,230.0
5530,48843,79414,4.16,60.0
42430,39617,44940,138.0,0.0
6176,35950,79992b,4.16,69.0
50107,50105,33898a,0.0,0.0
43776,43773,9148b,69.0,69.0
10245,10250,22052,138.0,115.0
8923,14817,33112,161.0,161.0
10466,10470,40544b,115.0,100.0
2344,19994,76564,6.9,69.0
34890,9347,35259c,69.0,69.0
27345,27434,47433,161.0,115.0
38159,18244,23361a,69.0,69.0
25609,25610,16730c,69.0,69.0
65245,65246,58058a,0.0,0.0
33487,39036,5683b,115.0,115.0
7700,48003,81304,4.16,230.0
9564,28382,41740f,345.0,115.0
10449,65625,50201,230.0,69.0
230,47344,74748,6.9,1000.0
11533,11574,21257a,115.0,345.0
39095,39068,50243a,230.0,230.0
51873,51941,20406a,230.0,230.0
54505,54523,58088c,46.0,46.0
58779,58780,54338b,138.0,115.0
42603,42618,8746c,115.0,115.0
45340,45341,42604d,345.0,345.0
50327,53507,18744a,100.0,100.0
39524,39511,41768a,138.0,345.0
26623,26615,33237c,115.0,115.0
23658,19801,45878,138.0,138.0
28143,28095,1089b,69.0,138.0
10151,10136,4857b,69.0,69.0
20880,20879,14666b,115.0,115.0
52150,34414,38106c,230.0,230.0
16747,30375,26434,115.0,69.0
39101,39082,30055a,115.0,115.0
9842,28363,37628c,230.0,161.0
44044,23571,906b,100.0,69.0
26628,26649,44915a,138.0,115.0
24018,24004,44884,69.0,0.0
37813,37812,25161b,115.0,115.0
65680,65681,55048d,230.0,230.0
52064,24754,19735b,161.0,161.0
31353,50367,4401,0.0,0.0
10175,10176,25313j,138.0,138.0
58008,58025,56531,69.0,69.0
36755,53491,40736a,0.0,0.0
26965,30920,40225b,69.0,69.0
58811,58812,57841,0.0,0.0
61247,61342,54562d,69.0,69.0
10683,10674,17668c,115.0,100.0
18128,18130,34824b,115.0,115.0
22862,22863,42945a,500.0,500.0
26012,26013,12304a,138.0,138.0
2021,46325,76307,6.9,120.0
27276,17722,18699c,138.0,138.0
21257,30118,957i,345.0,115.0
29823,30853,1558a,230.0,230.0
43993,34110,34325d,100.0,138.0
18965,32278,24220b,115.0,230.0
36564,42462,14427b,69.0,115.0
17499,17500,30557d,345.0,138.0
6328,14104,80111,0.69,115.0
60898,60900,54524,66.0,69.0
54785,54786,54659b,69.0,69.0
285,58983,74798,6.9,138.0
54668,54715,56577a,115.0,230.0
53494,53495,29389a,100.0,100.0
793,18448,75222,6.9,115.0
9167,9168,18332b,115.0,115.0
20591,21450,22323,138.0,345.0
7158,36177,80825,4.16,230.0
21160,25262,25508d,230.0,100.0
64772,64773,58249b,115.0,115.0
60299,60300,57602,0.0,0.0
6599,37287,80340,4.16,69.0
8989,12049,28696a,115.0,115.0
18032,25584,14030c,345.0,230.0
24970,24968,33136b,0.0,115.0
8700,48420,82112,0.69,66.0
10779,17269,11209a,138.0,138.0
44692,44693,39703b,69.0,345.0
13035,13015,42590a,230.0,115.0
65029,65026,59585,69.0,0.0
3354,31828,77481,22.0,230.0
34285,43899,3260b,69.0,230.0
38472,38510,37904,69.0,115.0
1923,63640,76243,22.0,345.0
1520,62983,75882a,22.0,138.0
2942,15301,77099,6.9,138.0
8861,15538,15081b,69.0,69.0
62428,62413,12146a,69.0,69.0
13335,13336,13602,138.0,138.0
54698,54699,59348a,69.0,0.0
107,37790,74636,22.0,138.0
31014,31027,29643,115.0,138.0
38031,38032,14435b,138.0,138.0
8643,45175,82062,4.16,115.0
25244,25238,19225a,115.0,115.0
45379,41040,10021a,230.0,230.0
59957,59969,61203,69.0,230.0
51196,51197,44800a,500.0,115.0
62427,62428,43344,115.0,69.0
40322,40333,7163a,500.0,69.0
27347,17705,34901c,138.0,115.0
17270,17292,7632b,138.0,138.0
21159,25255,32320a,115.0,500.0
27031,27032,12969b,69.0,69.0
26774,26775,36326a,115.0,115.0
62085,36696,29642,500.0,161.0
9646,27911,18407a,115.0,115.0
34012,34013,11025b,69.0,138.0
60320,60327,57584a,115.0,115.0
6916,40482,80618,4.16,138.0
7717,16311,81314,6.9,69.0
50498,50522,31993c,115.0,345.0
3531,54983,77639,6.9,138.0
54521,54524,58089c,46.0,46.0
9516,27619,40332,115.0,0.0
33054,33109,6581a,138.0,115.0
59186,59203,58076,115.0,69.0
39372,39350,14575d,230.0,230.0
42617,42618,4435b,69.0,115.0
14089,14098,37276,115.0,115.0
29298,29299,32930,138.0,138.0
45093,30817,48964,69.0,69.0
35164,35223,48925b,138.0,345.0
16038,16037,17639,69.0,138.0
42523,35351,2790c,161.0,161.0
63735,63750,58411a,138.0,69.0
35904,51803,13812b,230.0,138.0
34057,34058,47030,115.0,100.0
53336,42742,26685e,138.0,0.0
37234,37219,814b,138.0,138.0
54589,54608,57730b,345.0,345.0
34412,50526,17161,115.0,115.0
5359,21532,79274b,4.16,138.0
42585,36223,19519b,138.0,138.0
7430,36296,81073,0.69,345.0
25698,25699,34260b,69.0,69.0
60219,60205,56288,69.0,115.0
3899,56244,77979,22.0,138.0
61053,61054,56580b,69.0,69.0
3350,34551,77477b,13.8,230.0
40361,41169,41515e,115.0,138.0
38883,38915,7718c,115.0,69.0
27477,16847,14989a,138.0,69.0
50079,34388,22085,115.0,115.0
5706,15285,79577,4.16,230.0
18243,37450,23361c,69.0,69.0
21461,20579,25451,69.0,69.0
39620,50703,9548a,161.0,100.0
28616,19322,33493b,115.0,115.0
53970,53971,57277c,0.0,0.0
40665,40303,32308,0.0,0.0
42616,42603,28419a,69.0,115.0
28536,28566,42376,115.0,115.0
18506,18505,21669c,115.0,115.0
3993,63337,78070c,13.8,138.0
38345,37186,36086b,69.0,161.0
13759,13217,31036c,115.0,138.0
41785,43749,39786,0.0,0.0
10689,22187,37303,138.0,69.0
1871,39893,76194,6.9,34.5
8346,29277,81825,4.16,230.0
53444,53457,22999a,115.0,100.0
24456,43591,42754a,69.0,161.0
45458,50592,32539,115.0,115.0
50176,50134,35024b,100.0,100.0
44075,44057,47721d,0.0,0.0
44768,39524,33206a,345.0,138.0
17214,17212,19608a,100.0,100.0
18775,18748,37125c,230.0,230.0
10203,10221,8327d,138.0,138.0
65267,65269,58053d,110.0,110.0
34955,34954,10592,115.0,161.0
13464,13481,16845e,69.0,69.0
61700,61708,55562d,0.0,115.0
10128,25954,16188b,115.0,345.0
21884,25087,1405l,138.0,69.0
8630,18364,82051,4.16,115.0
58131,58150,54552a,69.0,69.0
3272,10934,77403,6.9,57.1
21781,12283,4357,230.0,161.0
22842,22833,7252b,0.0,0.0
21518,21528,22277a,115.0,115.0
37453,35404,37499a,0.0,230.0
27760,44228,11587,115.0,345.0
24973,24978,12421b,69.0,138.0
11494,11465,5200c,69.0,115.0
43213,43198,42952c,100.0,0.0
6282,48394,80076,0.69,70.0
18843,18842,29603g,230.0,230.0
39106,28530,24657d,138.0,69.0
3135,24388,77275a,6.9,115.0
36085,36127,39459a,138.0,138.0
34463,50085,13445c,161.0,161.0
17266,10776,4049i,138.0,138.0
13320,13318,21269c,0.0,0.0
8763,27784,82163,0.69,161.0
21192,21191,35131e,115.0,115.0
17578,17579,26645b,115.0,69.0
22529,22556,34233a,230.0,230.0
36258,36260,20265a,115.0,161.0
21180,18063,11102a,115.0,115.0
703,32185,75140b,22.0,138.0
3325,48274,77455,6.9,69.0
12611,12610,15385b,115.0,161.0
21177,18064,11102l,161.0,161.0
5907,40928,79754,4.16,345.0
2910,27526,77070,6.9,138.0
30552,30548,38805,0.0,138.0
18037,21212,33489b,69.0,69.0
29363,22921,33513f,500.0,69.0
20491,13626,40497e,115.0,115.0
2159,52753,76417,22.0,230.0
231,49195,74749,6.9,230.0
35821,35822,16663b,161.0,100.0
21842,13215,40363,115.0,138.0
13080,12929,40557b,161.0,69.0
31638,53321,18529d,100.0,69.0
6725,17313,80443,4.16,115.0
35262,44841,46932b,115.0,69.0
5764,19233,79631,4.16,500.0
54694,54695,59335b,69.0,115.0
32748,44135,34942b,138.0,69.0
59191,58981,54762b,230.0,230.0
10440,10441,5916c,0.0,0.0
11177,11155,47912a,115.0,115.0
51302,34593,43211a,115.0,115.0
10061,10244,16215,230.0,230.0
10413,10414,26591c,161.0,161.0
222,47431,74742,6.9,161.0
60881,60860,54511,66.0,0.0
21933,9192,19343b,69.0,69.0
25767,25765,10817,0.0,0.0
39009,39010,11980b,100.0,69.0
50467,50456,1132b,69.0,69.0
58855,58865,59272c,0.0,0.0
20050,19991,14872b,138.0,138.0
15325,15335,30582a,138.0,138.0
14147,14140,18803e,69.0,230.0
20983,22856,33356b,69.0,69.0
13855,13866,21145a,115.0,115.0
53339,28955,423b,138.0,138.0
22452,22460,24376,0.0,161.0
32748,9400,13965b,138.0,138.0
20912,25525,542a,230.0,230.0
21898,22080,40358a,69.0,100.0
5655,15323,79530,4.16,69.0
9771,9772,10362b,500.0,500.0
42842,31265,38191,138.0,100.0
17742,27457,50167a,230.0,115.0
18427,18473,31279,115.0,69.0
28411,22920,2198c,69.0,230.0
21685,21686,46700e,138.0,100.0
11738,11737,11679,100.0,100.0
26924,49925,35873c,100.0,138.0
41784,41280,18785,115.0,115.0
13320,13321,43659b,0.0,0.0
6807,38934,80519,4.16,230.0
2846,36735,77010,4.16,69.0
45302,42864,11373,345.0,0.0
16239,16240,19543c,138.0,138.0
39558,39506,7232h,115.0,115.0
10843,10842,14755a,161.0,138.0
651,38472,75103,6.9,69.0
13972,52051,18515b,230.0,138.0
28333,28334,17184a,138.0,138.0
53831,53832,45619,0.0,0.0
61841,23869,31861b,115.0,115.0
18172,35567,982a,115.0,115.0
62359,33943,23745a,161.0,161.0
41526,41525,29141,230.0,69.0
60872,60873,54471b,0.0,0.0
6837,10000,80546,6.9,69.0
37364,37366,37606c,138.0,138.0
8135,15763,81679,0.69,161.0
12203,12253,13701,115.0,115.0
7980,57118,81541,4.16,69.0
4857,60108,78846,6.9,69.0
43909,43910,30550,115.0,115.0
23992,24743,42463a,69.0,138.0
18984,18985,13577a,115.0,115.0
23558,45703,48729,115.0,69.0
19959,44186,29419c,345.0,345.0
61483,61488,56585,69.0,230.0
21212,29938,11131c,69.0,115.0
54465,54469,58103c,46.0,115.0
45341,42327,48617f,345.0,230.0
11471,11472,969j,69.0,69.0
1390,29576,75759,6.9,230.0
15910,15887,2039a,115.0,115.0
58097,58096,61554,46.0,46.0
59454,59459,54968b,345.0,138.0
22605,22590,24283a,115.0,230.0
59483,59472,56209a,46.0,69.0
43005,43004,16861a,138.0,138.0
39090,39074,46730c,230.0,138.0
37350,37321,46471,69.0,69.0
40588,43403,27827,138.0,115.0
62160,62161,30874c,138.0,138.0
18505,18506,1099,115.0,115.0
54849,54822,56490b,69.0,138.0
22466,22468,5295b,0.0,115.0
6755,38909,80469,4.16,69.0
8663,26834,82078,4.16,138.0
59190,59191,54706a,230.0,230.0
11962,11995,2405,115.0,69.0
41204,25400,13534a,100.0,100.0
58183,58184,56402a,69.0,69.0
53676,40349,29499,161.0,230.0
42278,42297,47721a,230.0,230.0
61929,61930,46846f,100.0,69.0
38076,52618,26570,115.0,500.0
22559,22571,30513b,115.0,115.0
11251,11280,38407c,115.0,115.0
15858,15861,7724b,115.0,161.0
58922,58942,54766c,115.0,115.0
38252,38249,20606,69.0,138.0
50981,21315,1899,69.0,138.0
30190,30189,38977a,345.0,138.0
32058,32059,2451,69.0,161.0
9741,9742,34818e,230.0,345.0
4775,33652,78780,4.16,230.0
348,26498,74857,6.9,115.0
25391,41482,34126a,115.0,115.0
20789,18013,32708,161.0,69.0
33074,42380,21684b,230.0,230.0
52601,52602,29153a,69.0,230.0
767,32879,75197,6.9,69.0
24972,24973,11772c,115.0,69.0
14298,51670,19299a,69.0,69.0
54485,54478,57750,345.0,345.0
16236,16235,26139a,138.0,138.0
33713,28624,6887a,100.0,69.0
58833,58836,58000d,69.0,69.0
8101,24907,81651,4.16,69.0
1074,12212,75460b,6.9,115.0
61034,61291,54608a,69.0,115.0
32593,31526,31109a,0.0,100.0
5453,15323,79348,0.69,69.0
4701,58078,78712a,13.8,69.0
23016,13004,40116b,345.0,115.0
32791,32133,5777,69.0,115.0
7955,14917,81517,6.9,345.0
58662,58664,59667,57.0,57.0
58943,58922,54766b,115.0,115.0
2642,49445,76827,6.9,115.0
35285,44780,15127,0.0,0.0
53277,53276,17280a,138.0,138.0
42404,42405,31506a,161.0,115.0
7461,32408,81100,0.69,115.0
52565,52566,40937a,0.0,0.0
30873,30872,47791a,138.0,138.0
44595,44577,1635c,115.0,115.0
63728,63729,57985e,138.0,138.0
1576,59739,75934,6.9,115.0
61161,61034,54607b,69.0,69.0
27040,30666,19855b,230.0,138.0
39069,39095,20850b,230.0,230.0
53376,53375,30988a,345.0,345.0
1229,25275,75603,6.9,115.0
32240,62436,25680,0.0,0.0
25673,25674,38388c,115.0,230.0
9511,27823,12870b,230.0,230.0
18069,18072,17524b,115.0,138.0
62456,62457,28114a,345.0,138.0
2279,53244,76512,6.9,138.0
33561,33589,42355a,115.0,230.0
25271,25272,24589d,138.0,138.0
34828,50378,21516,69.0,345.0
31467,31466,6317d,100.0,100.0
54651,54663,58116a,69.0,69.0
503,22045,75000,13.8,138.0
59788,59799,55263b,138.0,345.0
16957,16958,20446b,100.0,115.0
7381,24487,81025,4.16,115.0
28828,28827,8357b,69.0,500.0
28577,32962,44398,138.0,100.0
43052,43020,14748a,138.0,138.0
6783,18429,80495,4.16,69.0
5578,13052,79460,0.69,138.0
11983,11982,43803b,69.0,69.0
52125,41902,28014,100.0,100.0
4441,40556,78480,4.16,69.0
18160,39909,28914a,161.0,161.0
17570,27730,20802c,345.0,345.0
4207,64924,78270d,13.8,230.0
968,40954,75368,6.9,115.0
50694,44324,26657b,69.0,161.0
59543,59546,59435b,0.0,0.0
38423,35258,18942,69.0,69.0
4515,29631,78550,4.16,69.0
364,21051,74873b,6.9,230.0
40599,40615,16499,0.0,0.0
20535,20534,30383a,138.0,161.0
3457,23826,77576a,4.16,161.0
22374,22370,27383b,69.0,69.0
20556,32497,38882,138.0,138.0
59635,59636,59528b,138.0,138.0
54530,54522,59167e,345.0,345.0
331,48044,74842,6.9,230.0
1366,61381,75737a,6.9,115.0
36404,14313,20541d,69.0,69.0
9872,9873,3912,100.0,69.0
60014,59974,54406a,115.0,230.0
6435,25142,80196,4.16,115.0
60067,59861,54544a,115.0,69.0
59551,59517,54705a,115.0,230.0
54455,54456,58134g,46.0,46.0
52976,16523,35957b,138.0,138.0
2309,40258,76535,22.0,69.0
20332,30244,16794b,69.0,69.0
30194,30193,43198a,138.0,138.0
33786,33785,35577b,115.0,115.0
30889,23039,14706a,138.0,69.0
31034,30995,17327b,230.0,115.0
59520,59524,59440,0.0,0.0
7355,36813,80999,4.16,115.0
34012,19524,42759g,69.0,69.0
44944,44961,5560a,230.0,115.0
65196,65197,58072c,0.0,0.0
45048,31224,32820,115.0,115.0
53014,53072,12672a,115.0,345.0
28289,28230,21553a,69.0,115.0
40754,40371,20531,138.0,138.0
27334,27325,34292a,115.0,115.0
1077,11982,75463a,13.8,69.0
6667,40509,80395,4.16,138.0
38009,38008,36361a,115.0,115.0
31781,27889,37477c,230.0,138.0
17214,17213,2377a,100.0,138.0
54539,54544,56448b,115.0,69.0
537,32129,75021,22.0,345.0
6953,11451,80648,4.16,115.0
59515,59517,54700b,230.0,230.0
50695,50694,35440a,161.0,69.0
7995,38156,81553,4.16,161.0
44799,37591,44309,69.0,69.0
24063,14471,46872a,230.0,230.0
37014,36984,40003b,138.0,69.0
33078,33079,17044,115.0,115.0
4674,43777,78688,22.0,138.0
14404,14405,4954b,0.0,115.0
58884,59015,59290b,138.0,0.0
50435,42011,28449,138.0,138.0
9196,35090,29493,34.5,69.0
41030,45363,42073b,69.0,115.0
27781,9599,34211b,345.0,345.0
9450,13429,27965a,69.0,69.0
30562,44825,39131c,161.0,138.0
1383,58165,75752,6.9,115.0
54742,54785,54618a,69.0,69.0
59589,59591,54929c,69.0,69.0
29901,29905,22709c,69.0,115.0
24938,24941,24044c,115.0,138.0
14552,14565,3370b,115.0,115.0
50619,34731,16488,115.0,69.0
32855,32856,40108a,138.0,138.0
1485,39767,75847,13.8,115.0
58492,58300,56672,115.0,115.0
2316,63706,76541a,6.9,69.0
61802,26947,21894c,100.0,115.0
29540,29556,50647,230.0,0.0
10242,10255,8077,0.0,100.0
22129,25074,7412b,138.0,120.0
40739,40764,1223b,34.5,138.0
25146,25172,6347b,69.0,0.0
42336,42335,38794,230.0,345.0
20983,21017,20412,69.0,161.0
8880,8879,43333a,115.0,138.0
53968,54098,57813a,46.0,46.0
19110,19107,14278a,69.0,69.0
24627,45641,47038b,345.0,115.0
54797,54829,57782,0.0,138.0
14420,19544,23391a,138.0,230.0
16881,16882,46548a,161.0,69.0
50301,50302,20378,345.0,230.0
17228,17229,36827b,161.0,345.0
62417,62415,12680a,161.0,161.0
38893,38921,45596a,230.0,230.0
37913,23982,50742b,69.0,69.0
16538,53238,35101,115.0,138.0
10408,10409,26120a,115.0,115.0
11298,11288,17966,115.0,115.0
15208,15202,43693b,161.0,100.0
54587,54589,57732o,345.0,345.0
33659,33612,26039b,138.0,138.0
10710,44216,27046c,138.0,138.0
38805,38828,15291a,115.0,115.0
20950,18827,20904a,115.0,115.0
6631,15281,80364,6.9,69.0
53443,53441,8298a,115.0,115.0
52054,52056,43223,69.0,69.0
3029,31778,77180,6.9,138.0
18084,29991,4374d,230.0,115.0
18037,21212,22988b,69.0,69.0
50563,31365,50260a,69.0,161.0
50401,44903,41234,115.0,69.0
22016,17062,21587b,138.0,138.0
13713,13714,41835b,115.0,138.0
38798,38799,8308b,115.0,138.0
10836,25086,20502e,138.0,115.0
26650,26639,46033c,115.0,115.0
24213,24214,30850c,115.0,115.0
42938,42932,48752,69.0,69.0
24112,23785,47491,115.0,115.0
9422,9423,35303a,100.0,100.0
17780,21100,36230d,115.0,138.0
31576,36673,33501b,138.0,100.0
17480,27713,44203d,345.0,345.0
38872,36839,15673a,230.0,230.0
43907,43908,2302b,115.0,115.0
7077,29080,80749,4.16,115.0
58678,58732,54301d,46.0,0.0
21348,25840,39462,115.0,0.0
31817,31759,42147,230.0,230.0
14199,51625,24270,100.0,115.0
45083,30816,1085a,115.0,115.0
35841,35842,13800,115.0,115.0
58184,58187,56402b,69.0,69.0
18127,20878,31736a,115.0,69.0
29133,29132,39546,69.0,69.0
59892,59858,59494,115.0,0.0
